state_raw,year_label,value,table,source_title,source_url
Punjab,2011,92.9,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Punjab,2012,83.2,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Punjab,2013,78.9,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Punjab,2014,81.3,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Rajasthan,2004,62.8,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Rajasthan,2005,76.5,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Rajasthan,2006,86.0,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Rajasthan,2007,90.9,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Rajasthan,2008,100.0,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Rajasthan,2009,87.5,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Rajasthan,2010,96.6,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Rajasthan,2011,95.8,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Rajasthan,2012,96.1,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Rajasthan,2013,102.9,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Rajasthan,2014,91.4,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Arunachal Pradesh,2004,25.2,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Arunachal Pradesh,2005,30.0,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Arunachal Pradesh,2006,41.6,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Arunachal Pradesh,2007,46.0,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Arunachal Pradesh,2008,57.7,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Arunachal Pradesh,2009,33.9,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Arunachal Pradesh,2010,34.4,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Arunachal Pradesh,2011,27.4,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Arunachal Pradesh,2012,28.4,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Arunachal Pradesh,2013,38.4,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Arunachal Pradesh,2014,24.8,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Assam,2004,35.7,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
