state,year,ref_date,pop_total_000,share_18plus,pop_18plus_000,share_source_unit,share_source,share_method
BIHAR,2027,1july 2027,134605.0,0.63248,85134.9,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2028,1july 2028,136361.0,0.63723,86893.0,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2029,1july 2029,138116.0,0.64197,88667.0,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2030,1july 2030,139871.0,0.64672,90457.7,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2031,1july 2031,141543.0,0.65147,92211.0,BIHAR,own,published
BIHAR,2032,1july 2032,143050.0,0.65542,93757.8,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2033,1july 2033,144557.0,0.65937,95316.5,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2034,1july 2034,146064.0,0.66332,96887.1,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2035,1july 2035,147571.0,0.66727,98469.6,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2036,1july 2036,149078.0,0.67122,100064.0,BIHAR,own,published
ASSAM,2011,1july 2011,31336.0,0.61017,19120.3,ASSAM,own,published
ASSAM,2012,1july 2012,31729.0,0.61662,19564.6,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2013,1july 2013,32121.0,0.62306,20013.3,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2014,1july 2014,32514.0,0.62951,20467.8,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2015,1july 2015,32906.0,0.63595,20926.6,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2016,1july 2016,33293.0,0.6424,21387.3,ASSAM,own,published
ASSAM,2017,1july 2017,33668.0,0.64894,21848.5,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2018,1july 2018,34043.0,0.65548,22314.6,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2019,1july 2019,34418.0,0.66203,22785.6,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2020,1july 2020,34793.0,0.66857,23261.6,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2021,1july 2021,35155.0,0.67511,23733.6,ASSAM,own,published
ASSAM,2022,1july 2022,35490.0,0.68111,24172.6,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2023,1july 2023,35824.0,0.68711,24614.9,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2024,1july 2024,36159.0,0.6931,25061.9,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2025,1july 2025,36493.0,0.6991,25512.2,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2026,1july 2026,36815.0,0.7051,25958.1,ASSAM,own,published
ASSAM,2027,1july 2027,37111.0,0.70961,26334.3,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2028,1july 2028,37407.0,0.71412,26713.3,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2029,1july 2029,37703.0,0.71864,27094.8,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2030,1july 2030,37999.0,0.72315,27479.1,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2031,1july 2031,38276.0,0.72767,27852.2,ASSAM,own,published
ASSAM,2032,1july 2032,38517.0,0.731,28156.0,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2033,1july 2033,38758.0,0.73433,28461.3,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2034,1july 2034,38998.0,0.73767,28767.5,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2035,1july 2035,39239.0,0.741,29076.1,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2036,1july 2036,39479.0,0.74433,29385.5,ASSAM,own,published
WEST BENGAL,2011,1july 2011,91530.0,0.66914,61246.0,WEST BENGAL,own,published
WEST BENGAL,2012,1july 2012,92290.0,0.67669,62451.3,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2013,1july 2013,93051.0,0.68424,63668.8,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2014,1july 2014,93811.0,0.69179,64897.1,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2015,1july 2015,94572.0,0.69934,66137.6,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2016,1july 2016,95282.0,0.70689,67353.5,WEST BENGAL,own,published
WEST BENGAL,2017,1july 2017,95891.0,0.71359,68426.6,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2018,1july 2018,96500.0,0.72029,69507.8,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2019,1july 2019,97109.0,0.72699,70597.2,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2020,1july 2020,97719.0,0.73369,71695.6,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2021,1july 2021,98285.0,0.74039,72769.5,WEST BENGAL,own,published
WEST BENGAL,2022,1july 2022,98764.0,0.74557,73635.9,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2023,1july 2023,99243.0,0.75076,74507.2,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2024,1july 2024,99723.0,0.75594,75384.3,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2025,1july 2025,100202.0,0.76112,76265.6,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2026,1july 2026,100631.0,0.7663,77113.5,WEST BENGAL,own,published
WEST BENGAL,2027,1july 2027,100960.0,0.77023,77762.2,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2028,1july 2028,101290.0,0.77416,78414.2,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2029,1july 2029,101619.0,0.77808,79068.0,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2030,1july 2030,101948.0,0.78201,79724.5,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2031,1july 2031,102218.0,0.78594,80337.1,WEST BENGAL,own,published
WEST BENGAL,2032,1july 2032,102371.0,0.78901,80771.5,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2033,1july 2033,102524.0,0.79208,81206.9,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2034,1july 2034,102676.0,0.79515,81642.4,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2035,1july 2035,102829.0,0.79822,82079.7,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2036,1july 2036,102982.0,0.80128,82517.9,WEST BENGAL,own,published
JHARKHAND,2011,1july 2011,33176.0,0.57557,19095.2,JHARKHAND,own,published
JHARKHAND,2012,1july 2012,33738.0,0.58231,19646.1,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2013,1july 2013,34300.0,0.58905,20204.5,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2014,1july 2014,34863.0,0.59579,20771.1,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2015,1july 2015,35425.0,0.60253,21344.8,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2016,1july 2016,35978.0,0.60927,21920.5,JHARKHAND,own,published
JHARKHAND,2017,1july 2017,36512.0,0.61667,22516.0,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2018,1july 2018,37047.0,0.62408,23120.1,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2019,1july 2019,37581.0,0.63148,23731.5,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2020,1july 2020,38115.0,0.63888,24350.8,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2021,1july 2021,38637.0,0.64628,24970.3,JHARKHAND,own,published
JHARKHAND,2022,1july 2022,39135.0,0.65273,25544.5,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2023,1july 2023,39632.0,0.65918,26124.5,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2024,1july 2024,40129.0,0.66563,26710.9,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2025,1july 2025,40626.0,0.67208,27303.7,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2026,1july 2026,41108.0,0.67852,27892.8,JHARKHAND,own,published
JHARKHAND,2027,1july 2027,41558.0,0.68345,28402.7,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2028,1july 2028,42009.0,0.68837,28917.8,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2029,1july 2029,42459.0,0.69329,29436.6,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2030,1july 2030,42909.0,0.69822,29959.8,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2031,1july 2031,43339.0,0.70314,30473.4,JHARKHAND,own,published
JHARKHAND,2032,1july 2032,43728.0,0.70691,30911.9,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2033,1july 2033,44117.0,0.71069,31353.3,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2034,1july 2034,44506.0,0.71446,31797.6,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2035,1july 2035,44895.0,0.71823,32244.9,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2036,1july 2036,45285.0,0.722,32695.9,JHARKHAND,own,published
ODISHA,2011,1july 2011,42051.0,0.6536,27484.3,ODISHA,own,published
ODISHA,2012,1july 2012,42282.0,0.65966,27891.9,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2013,1july 2013,42513.0,0.66573,28302.3,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2014,1july 2014,42743.0,0.6718,28714.9,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2015,1july 2015,42974.0,0.67787,29130.9,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2016,1july 2016,43188.0,0.68394,29538.0,ODISHA,own,published
ODISHA,2017,1july 2017,43369.0,0.68963,29908.7,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2018,1july 2018,43550.0,0.69532,30281.3,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2019,1july 2019,43732.0,0.70101,30656.8,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2020,1july 2020,43913.0,0.70671,31033.6,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2021,1july 2021,44076.0,0.7124,31399.6,ODISHA,own,published
ODISHA,2022,1july 2022,44205.0,0.71696,31693.2,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2023,1july 2023,44334.0,0.72152,31988.0,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2024,1july 2024,44463.0,0.72609,32283.9,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2025,1july 2025,44591.0,0.73065,32580.3,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2026,1july 2026,44699.0,0.73521,32863.2,ODISHA,own,published
ODISHA,2027,1july 2027,44766.0,0.73861,33064.7,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2028,1july 2028,44832.0,0.74202,33266.0,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2029,1july 2029,44898.0,0.74542,33467.7,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2030,1july 2030,44964.0,0.74882,33669.9,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2031,1july 2031,45009.0,0.75222,33856.8,ODISHA,own,published
ODISHA,2032,1july 2032,45013.0,0.75483,33977.2,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2033,1july 2033,45016.0,0.75744,34096.9,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2034,1july 2034,45020.0,0.76005,34217.3,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2035,1july 2035,45023.0,0.76266,34337.0,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2036,1july 2036,45026.0,0.76526,34456.8,ODISHA,own,published
CHHATTISGARH,2011,1july 2011,25680.0,0.61675,15838.3,CHHATTISGARH,own,published
CHHATTISGARH,2012,1july 2012,26086.0,0.62165,16216.5,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2013,1july 2013,26491.0,0.62655,16598.0,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2014,1july 2014,26896.0,0.63145,16983.6,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2015,1july 2015,27301.0,0.63635,17373.1,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2016,1july 2016,27700.0,0.64125,17762.7,CHHATTISGARH,own,published
CHHATTISGARH,2017,1july 2017,28084.0,0.64625,18149.4,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2018,1july 2018,28468.0,0.65126,18540.0,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2019,1july 2019,28852.0,0.65626,18934.3,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2020,1july 2020,29237.0,0.66126,19333.2,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2021,1july 2021,29607.0,0.66626,19726.0,CHHATTISGARH,own,published
CHHATTISGARH,2022,1july 2022,29951.0,0.67063,20086.1,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2023,1july 2023,30294.0,0.675,20448.6,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2024,1july 2024,30638.0,0.67938,20814.8,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2025,1july 2025,30982.0,0.68375,21183.9,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2026,1july 2026,31311.0,0.68812,21545.8,CHHATTISGARH,own,published
CHHATTISGARH,2027,1july 2027,31613.0,0.69261,21895.3,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2028,1july 2028,31915.0,0.69709,22247.6,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2029,1july 2029,32216.0,0.70157,22601.8,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2030,1july 2030,32518.0,0.70605,22959.4,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2031,1july 2031,32810.0,0.71054,23312.7,CHHATTISGARH,own,published
CHHATTISGARH,2032,1july 2032,33082.0,0.71533,23664.6,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2033,1july 2033,33355.0,0.72013,24019.8,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2034,1july 2034,33627.0,0.72492,24377.0,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2035,1july 2035,33899.0,0.72972,24736.7,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2036,1july 2036,34172.0,0.73451,25099.8,CHHATTISGARH,own,published
MADHYA PRADESH,2011,1july 2011,73039.0,0.60128,43916.7,MADHYA PRADESH,own,published
MADHYA PRADESH,2012,1july 2012,74275.0,0.60595,45007.3,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2013,1july 2013,75510.0,0.61063,46108.7,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2014,1july 2014,76746.0,0.61531,47222.4,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2015,1july 2015,77982.0,0.61998,48347.6,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2016,1july 2016,79187.0,0.62466,49465.0,MADHYA PRADESH,own,published
MADHYA PRADESH,2017,1july 2017,80329.0,0.62976,50588.0,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2018,1july 2018,81471.0,0.63486,51722.7,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2019,1july 2019,82613.0,0.63996,52869.1,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2020,1july 2020,83755.0,0.64506,54027.1,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2021,1july 2021,84860.0,0.65016,55172.7,MADHYA PRADESH,own,published
MADHYA PRADESH,2022,1july 2022,85891.0,0.65439,56205.8,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2023,1july 2023,86923.0,0.65861,57248.4,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2024,1july 2024,87954.0,0.66283,58298.9,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2025,1july 2025,88985.0,0.66706,59358.2,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2026,1july 2026,89965.0,0.67128,60392.0,MADHYA PRADESH,own,published
MADHYA PRADESH,2027,1july 2027,90842.0,0.67598,61407.1,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2028,1july 2028,91719.0,0.68067,62430.3,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2029,1july 2029,92595.0,0.68536,63461.2,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2030,1july 2030,93472.0,0.69006,64500.9,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2031,1july 2031,94307.0,0.69475,65519.7,MADHYA PRADESH,own,published
MADHYA PRADESH,2032,1july 2032,95056.0,0.70037,66574.0,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2033,1july 2033,95806.0,0.70598,67637.4,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2034,1july 2034,96555.0,0.7116,68708.5,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2035,1july 2035,97305.0,0.71722,69788.8,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2036,1july 2036,98054.0,0.72283,70876.7,MADHYA PRADESH,own,published
GUJARAT,2011,1july 2011,60754.0,0.65089,39544.4,GUJARAT,own,published
GUJARAT,2012,1july 2012,61698.0,0.65629,40491.8,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2013,1july 2013,62642.0,0.66169,41449.3,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2014,1july 2014,63585.0,0.66708,42416.4,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2015,1july 2015,64529.0,0.67248,43394.4,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2016,1july 2016,65467.0,0.67788,44378.5,GUJARAT,own,published
GUJARAT,2017,1july 2017,66393.0,0.68246,45310.7,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2018,1july 2018,67319.0,0.68705,46251.4,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2019,1july 2019,68245.0,0.69164,47200.6,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2020,1july 2020,69171.0,0.69622,48158.3,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2021,1july 2021,70075.0,0.70081,49109.1,GUJARAT,own,published
GUJARAT,2022,1july 2022,70934.0,0.70454,49975.6,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2023,1july 2023,71794.0,0.70826,50849.1,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2024,1july 2024,72653.0,0.71199,51728.3,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2025,1july 2025,73513.0,0.71572,52614.7,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2026,1july 2026,74343.0,0.71945,53485.9,GUJARAT,own,published
GUJARAT,2027,1july 2027,75112.0,0.723,54306.1,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2028,1july 2028,75881.0,0.72656,55131.7,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2029,1july 2029,76650.0,0.73011,55962.8,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2030,1july 2030,77419.0,0.73366,56799.4,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2031,1july 2031,78157.0,0.73722,57618.6,GUJARAT,own,published
GUJARAT,2032,1july 2032,78834.0,0.7411,58424.2,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2033,1july 2033,79511.0,0.74499,59235.0,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2034,1july 2034,80188.0,0.74888,60051.1,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2035,1july 2035,80865.0,0.75277,60872.4,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2036,1july 2036,81542.0,0.75665,61699.0,GUJARAT,own,published
MAHARASHTRA,2011,1july 2011,112798.0,0.67519,76160.3,MAHARASHTRA,own,published
MAHARASHTRA,2012,1july 2012,114068.0,0.68164,77753.6,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2013,1july 2013,115339.0,0.68809,79364.0,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2014,1july 2014,116609.0,0.69454,80990.2,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2015,1july 2015,117880.0,0.701,82633.4,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2016,1july 2016,119107.0,0.70745,84261.8,MAHARASHTRA,own,published
MAHARASHTRA,2017,1july 2017,120249.0,0.71292,85727.3,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2018,1july 2018,121391.0,0.71838,87205.3,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2019,1july 2019,122533.0,0.72385,88695.8,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2020,1july 2020,123676.0,0.72932,90199.5,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2021,1july 2021,124762.0,0.73479,91673.8,MAHARASHTRA,own,published
MAHARASHTRA,2022,1july 2022,125736.0,0.7396,92994.9,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2023,1july 2023,126710.0,0.74442,94325.3,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2024,1july 2024,127684.0,0.74923,95665.1,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2025,1july 2025,128659.0,0.75405,97015.1,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2026,1july 2026,129584.0,0.75886,98336.4,MAHARASHTRA,own,published
MAHARASHTRA,2027,1july 2027,130413.0,0.76284,99484.9,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2028,1july 2028,131241.0,0.76683,100639.1,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2029,1july 2029,132070.0,0.77081,101800.7,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2030,1july 2030,132899.0,0.77479,102968.9,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2031,1july 2031,133672.0,0.77877,104100.1,MAHARASHTRA,own,published
MAHARASHTRA,2032,1july 2032,134334.0,0.78195,105042.3,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2033,1july 2033,134997.0,0.78513,105989.5,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2034,1july 2034,135659.0,0.7883,106940.2,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2035,1july 2035,136322.0,0.79148,107895.8,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2036,1july 2036,136985.0,0.79465,108855.6,MAHARASHTRA,own,published
ANDHRA PRADESH,2011,1july 2011,49697.0,0.69036,34308.8,ANDHRA PRADESH,own,published
ANDHRA PRADESH,2012,1july 2012,50056.0,0.69669,34873.5,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2013,1july 2013,50414.0,0.70302,35441.9,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2014,1july 2014,50773.0,0.70935,36015.6,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2015,1july 2015,51132.0,0.71567,36593.9,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2016,1july 2016,51466.0,0.722,37158.6,ANDHRA PRADESH,own,published
ANDHRA PRADESH,2017,1july 2017,51749.0,0.72734,37639.1,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2018,1july 2018,52032.0,0.73268,38122.6,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2019,1july 2019,52315.0,0.73801,38609.2,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2020,1july 2020,52599.0,0.74335,39099.5,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2021,1july 2021,52849.0,0.74869,39567.4,ANDHRA PRADESH,own,published
ANDHRA PRADESH,2022,1july 2022,53033.0,0.75286,39926.5,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2023,1july 2023,53217.0,0.75703,40287.1,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
