state,year,ref_date,pop_total_000,share_18plus,pop_18plus_000,share_source_unit,share_source,share_method
ANDHRA PRADESH,2022,1october 2022,53079.0,0.75286,39961.1,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2023,1october 2023,53263.0,0.75703,40321.9,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2024,1october 2024,53448.0,0.76121,40685.0,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2025,1october 2025,53632.0,0.76538,41048.9,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2026,1october 2026,53763.0,0.76955,41373.6,ANDHRA PRADESH,own,published
ANDHRA PRADESH,2027,1october 2027,53856.0,0.77315,41638.7,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2028,1october 2028,53950.0,0.77674,41905.2,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2029,1october 2029,54043.0,0.78033,42171.6,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2030,1october 2030,54136.0,0.78393,42438.7,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2031,1october 2031,54184.0,0.78752,42671.1,ANDHRA PRADESH,own,published
ANDHRA PRADESH,2032,1october 2032,54199.0,0.79117,42880.4,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2033,1october 2033,54215.0,0.79481,43090.6,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2034,1october 2034,54230.0,0.79845,43300.1,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2035,1october 2035,54245.0,0.8021,43509.7,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2036,1october 2036,54261.0,0.80574,43720.3,ANDHRA PRADESH,own,published
KARNATAKA,2011,1october 2011,61461.0,0.68017,41803.9,KARNATAKA,own,published
KARNATAKA,2012,1october 2012,62088.0,0.68564,42570.0,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2013,1october 2013,62714.0,0.69111,43342.2,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2014,1october 2014,63341.0,0.69658,44121.9,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2015,1october 2015,63968.0,0.70205,44908.5,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2016,1october 2016,64534.0,0.70752,45658.8,KARNATAKA,own,published
KARNATAKA,2017,1october 2017,65057.0,0.71237,46344.8,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2018,1october 2018,65580.0,0.71723,47035.8,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2019,1october 2019,66104.0,0.72208,47732.7,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2020,1october 2020,66627.0,0.72694,48433.9,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2021,1october 2021,67092.0,0.7318,49097.8,KARNATAKA,own,published
KARNATAKA,2022,1october 2022,67515.0,0.73597,49689.2,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2023,1october 2023,67939.0,0.74015,50285.0,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2024,1october 2024,68362.0,0.74432,50883.5,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2025,1october 2025,68785.0,0.7485,51485.6,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2026,1october 2026,69159.0,0.75268,52054.3,KARNATAKA,own,published
KARNATAKA,2027,1october 2027,69497.0,0.75652,52576.0,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2028,1october 2028,69835.0,0.76037,53100.4,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2029,1october 2029,70173.0,0.76422,53627.3,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2030,1october 2030,70511.0,0.76806,54156.9,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2031,1october 2031,70803.0,0.77191,54653.6,KARNATAKA,own,published
KARNATAKA,2032,1october 2032,71062.0,0.77539,55100.9,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2033,1october 2033,71321.0,0.77887,55550.1,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2034,1october 2034,71581.0,0.78236,56001.8,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2035,1october 2035,71840.0,0.78584,56454.6,KARNATAKA,own,linear interpolation of 18+ share between quinquennial anchors
KARNATAKA,2036,1october 2036,72099.0,0.78932,56909.2,KARNATAKA,own,published
KERALA,2011,1october 2011,33543.0,0.71709,24053.2,KERALA,own,published
KERALA,2012,1october 2012,33777.0,0.72075,24344.6,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2013,1october 2013,34012.0,0.7244,24638.4,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2014,1october 2014,34246.0,0.72806,24933.3,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2015,1october 2015,34481.0,0.73172,25230.5,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2016,1october 2016,34685.0,0.73538,25506.7,KERALA,own,published
KERALA,2017,1october 2017,34867.0,0.73882,25760.4,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2018,1october 2018,35049.0,0.74226,26015.4,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2019,1october 2019,35231.0,0.7457,26271.6,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2020,1october 2020,35413.0,0.74913,26529.1,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2021,1october 2021,35573.0,0.75257,26771.2,KERALA,own,published
KERALA,2022,1october 2022,35716.0,0.75529,26975.8,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2023,1october 2023,35860.0,0.758,27182.0,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2024,1october 2024,36003.0,0.76072,27388.2,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2025,1october 2025,36147.0,0.76343,27595.9,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2026,1october 2026,36263.0,0.76615,27782.9,KERALA,own,published
KERALA,2027,1october 2027,36361.0,0.7684,27939.7,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2028,1october 2028,36459.0,0.77064,28096.9,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2029,1october 2029,36556.0,0.77289,28253.7,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2030,1october 2030,36654.0,0.77513,28411.8,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2031,1october 2031,36724.0,0.77738,28548.5,KERALA,own,published
KERALA,2032,1october 2032,36775.0,0.77907,28650.4,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2033,1october 2033,36826.0,0.78076,28752.4,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2034,1october 2034,36877.0,0.78246,28854.6,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2035,1october 2035,36927.0,0.78415,28956.2,KERALA,own,linear interpolation of 18+ share between quinquennial anchors
KERALA,2036,1october 2036,36978.0,0.78584,29058.8,KERALA,own,published
TAMIL NADU,2011,1october 2011,72437.0,0.71214,51585.5,TAMIL NADU,own,published
TAMIL NADU,2012,1october 2012,72935.0,0.71692,52288.5,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2013,1october 2013,73433.0,0.72169,52996.2,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2014,1october 2014,73930.0,0.72647,53708.0,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2015,1october 2015,74428.0,0.73125,54425.2,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2016,1october 2016,74841.0,0.73602,55084.6,TAMIL NADU,own,published
TAMIL NADU,2017,1october 2017,75195.0,0.74036,55671.4,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2018,1october 2018,75548.0,0.7447,56260.6,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2019,1october 2019,75902.0,0.74904,56853.5,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2020,1october 2020,76255.0,0.75338,57448.8,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2021,1october 2021,76536.0,0.75772,57992.5,TAMIL NADU,own,published
TAMIL NADU,2022,1october 2022,76765.0,0.76141,58449.4,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2023,1october 2023,76993.0,0.7651,58907.2,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2024,1october 2024,77222.0,0.76879,59367.4,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2025,1october 2025,77451.0,0.77248,59829.4,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2026,1october 2026,77609.0,0.77617,60237.9,TAMIL NADU,own,published
TAMIL NADU,2027,1october 2027,77716.0,0.77961,60588.5,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2028,1october 2028,77823.0,0.78306,60939.8,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2029,1october 2029,77930.0,0.7865,61291.9,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2030,1october 2030,78037.0,0.78994,61644.7,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2031,1october 2031,78080.0,0.79338,61947.4,TAMIL NADU,own,published
TAMIL NADU,2032,1october 2032,78077.0,0.79652,62189.8,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2033,1october 2033,78074.0,0.79965,62432.3,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2034,1october 2034,78071.0,0.80279,62674.7,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2035,1october 2035,78068.0,0.80593,62917.0,TAMIL NADU,own,linear interpolation of 18+ share between quinquennial anchors
TAMIL NADU,2036,1october 2036,78065.0,0.80906,63159.4,TAMIL NADU,own,published
CHANDIGARH,2011,1october 2011,1065.0,0.63006,671.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2012,1october 2012,1081.0,0.63626,687.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2013,1october 2013,1097.0,0.64245,704.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2014,1october 2014,1113.0,0.64865,721.9,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2015,1october 2015,1130.0,0.65484,740.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2016,1october 2016,1145.0,0.66104,756.9,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2017,1october 2017,1159.0,0.66696,773.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2018,1october 2018,1173.0,0.67288,789.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2019,1october 2019,1187.0,0.67879,805.7,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2020,1october 2020,1202.0,0.68471,823.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2021,1october 2021,1215.0,0.69063,839.1,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2022,1october 2022,1226.0,0.69558,852.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2023,1october 2023,1238.0,0.70054,867.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2024,1october 2024,1250.0,0.70549,881.9,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2025,1october 2025,1262.0,0.71044,896.6,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2026,1october 2026,1273.0,0.71539,910.7,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2027,1october 2027,1283.0,0.71968,923.4,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2028,1october 2028,1293.0,0.72397,936.1,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2029,1october 2029,1304.0,0.72826,949.7,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2030,1october 2030,1314.0,0.73255,962.6,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2031,1october 2031,1323.0,0.73684,974.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2032,1october 2032,1331.0,0.74097,986.2,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2033,1october 2033,1340.0,0.74511,998.4,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2034,1october 2034,1348.0,0.74924,1010.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2035,1october 2035,1356.0,0.75338,1021.6,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
CHANDIGARH,2036,1october 2036,1365.0,0.75751,1034.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2011,1october 2011,10164.0,0.62324,6334.6,UTTARAKHAND,own,published
UTTARAKHAND,2012,1october 2012,10298.0,0.63239,6512.4,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2013,1october 2013,10432.0,0.64154,6692.6,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2014,1october 2014,10565.0,0.65069,6874.5,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2015,1october 2015,10699.0,0.65984,7059.6,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2016,1october 2016,10830.0,0.66899,7245.2,UTTARAKHAND,own,published
UTTARAKHAND,2017,1october 2017,10959.0,0.67666,7415.5,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2018,1october 2018,11088.0,0.68433,7587.9,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2019,1october 2019,11217.0,0.692,7762.2,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2020,1october 2020,11346.0,0.69967,7938.5,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2021,1october 2021,11468.0,0.70734,8111.8,UTTARAKHAND,own,published
UTTARAKHAND,2022,1october 2022,11587.0,0.71299,8261.5,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2023,1october 2023,11706.0,0.71864,8412.4,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2024,1october 2024,11824.0,0.72429,8564.1,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2025,1october 2025,11943.0,0.72995,8717.7,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2026,1october 2026,12055.0,0.7356,8867.6,UTTARAKHAND,own,published
UTTARAKHAND,2027,1october 2027,12161.0,0.73951,8993.2,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2028,1october 2028,12267.0,0.74343,9119.7,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2029,1october 2029,12374.0,0.74735,9247.7,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2030,1october 2030,12480.0,0.75127,9375.9,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2031,1october 2031,12577.0,0.75519,9498.0,UTTARAKHAND,own,published
UTTARAKHAND,2032,1october 2032,12667.0,0.75835,9606.1,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2033,1october 2033,12757.0,0.76152,9714.7,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2034,1october 2034,12847.0,0.76468,9823.8,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2035,1october 2035,12937.0,0.76784,9933.6,UTTARAKHAND,own,linear interpolation of 18+ share between quinquennial anchors
UTTARAKHAND,2036,1october 2036,13027.0,0.771,10043.9,UTTARAKHAND,own,published
SIKKIM,2011,1october 2011,614.0,0.60877,373.8,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2012,1october 2012,621.0,0.61912,384.5,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2013,1october 2013,627.0,0.62947,394.7,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2014,1october 2014,634.0,0.63982,405.6,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2015,1october 2015,641.0,0.65018,416.8,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2016,1october 2016,647.0,0.66053,427.4,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2017,1october 2017,654.0,0.66954,437.9,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2018,1october 2018,660.0,0.67856,447.9,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2019,1october 2019,667.0,0.68758,458.6,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2020,1october 2020,673.0,0.6966,468.8,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2021,1october 2021,680.0,0.70561,479.8,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2022,1october 2022,686.0,0.71309,489.2,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2023,1october 2023,692.0,0.72056,498.6,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2024,1october 2024,699.0,0.72804,508.9,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2025,1october 2025,705.0,0.73551,518.5,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2026,1october 2026,711.0,0.74298,528.3,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2027,1october 2027,716.0,0.74733,535.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2028,1october 2028,722.0,0.75167,542.7,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2029,1october 2029,728.0,0.75602,550.4,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2030,1october 2030,733.0,0.76036,557.3,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2031,1october 2031,738.0,0.7647,564.4,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2032,1october 2032,743.0,0.76613,569.2,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2033,1october 2033,747.0,0.76756,573.4,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2034,1october 2034,752.0,0.76899,578.3,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2035,1october 2035,756.0,0.77042,582.4,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
SIKKIM,2036,1october 2036,761.0,0.77185,587.4,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2011,1october 2011,1391.0,0.60877,846.8,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2012,1october 2012,1406.0,0.61912,870.5,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2013,1october 2013,1421.0,0.62947,894.5,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2014,1october 2014,1437.0,0.63982,919.4,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2015,1october 2015,1452.0,0.65018,944.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2016,1october 2016,1467.0,0.66053,969.0,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2017,1october 2017,1481.0,0.66954,991.6,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2018,1october 2018,1496.0,0.67856,1015.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2019,1october 2019,1511.0,0.68758,1038.9,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2020,1october 2020,1526.0,0.6966,1063.0,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2021,1october 2021,1540.0,0.70561,1086.6,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2022,1october 2022,1555.0,0.71309,1108.9,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2023,1october 2023,1569.0,0.72056,1130.6,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2024,1october 2024,1583.0,0.72804,1152.5,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2025,1october 2025,1597.0,0.73551,1174.6,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2026,1october 2026,1611.0,0.74298,1196.9,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2027,1october 2027,1624.0,0.74733,1213.7,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2028,1october 2028,1636.0,0.75167,1229.7,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2029,1october 2029,1649.0,0.75602,1246.7,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2030,1october 2030,1662.0,0.76036,1263.7,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2031,1october 2031,1674.0,0.7647,1280.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2032,1october 2032,1684.0,0.76613,1290.2,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2033,1october 2033,1694.0,0.76756,1300.3,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2034,1october 2034,1704.0,0.76899,1310.4,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2035,1october 2035,1714.0,0.77042,1320.5,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
ARUNACHAL PRADESH,2036,1october 2036,1724.0,0.77185,1330.7,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
NAGALAND,2011,1october 2011,1989.0,0.60877,1210.9,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
NAGALAND,2012,1october 2012,2011.0,0.61912,1245.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
NAGALAND,2013,1october 2013,2032.0,0.62947,1279.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
NAGALAND,2014,1october 2014,2054.0,0.63982,1314.2,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
NAGALAND,2015,1october 2015,2076.0,0.65018,1349.8,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
NAGALAND,2016,1october 2016,2097.0,0.66053,1385.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
NAGALAND,2017,1october 2017,2118.0,0.66954,1418.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
