id,year,state_name,state_code,district_name,district_code,bank_group,population_group,number_of_deposits,deposits
7781,2010,Madhya Pradesh,23,Jhabua,412,Regional Rural Banks,Semi-urban,51.0,96.7
7782,2010,Madhya Pradesh,23,Katni,413,Regional Rural Banks,Rural,46.0,43.8
7783,2010,Madhya Pradesh,23,Katni,413,Regional Rural Banks,Semi-urban,4.0,7.4
7784,2010,Madhya Pradesh,23,Katni,413,Regional Rural Banks,Urban,4.0,12.4
7785,2010,Madhya Pradesh,23,Mandla,415,Regional Rural Banks,Rural,94.0,81.1
7786,2010,Madhya Pradesh,23,Mandla,415,Regional Rural Banks,Semi-urban,21.0,66.2
7787,2010,Madhya Pradesh,23,Mandsaur,416,Regional Rural Banks,Rural,39.0,48.8
7788,2010,Madhya Pradesh,23,Mandsaur,416,Regional Rural Banks,Semi-urban,36.0,52.9
7789,2010,Madhya Pradesh,23,Mandsaur,416,Regional Rural Banks,Urban,17.0,40.7
7790,2010,Madhya Pradesh,23,Morena,417,Regional Rural Banks,Rural,3.0,4.0
7791,2010,Madhya Pradesh,23,Morena,417,Regional Rural Banks,Semi-urban,46.0,93.6
7792,2010,Madhya Pradesh,23,Morena,417,Regional Rural Banks,Urban,21.0,72.3
7793,2010,Madhya Pradesh,23,Khargone,414,Regional Rural Banks,Rural,38.0,53.0
7794,2010,Madhya Pradesh,23,Khargone,414,Regional Rural Banks,Semi-urban,33.0,74.9
7795,2010,Madhya Pradesh,23,Neemuch,419,Regional Rural Banks,Rural,28.0,39.3
7796,2010,Madhya Pradesh,23,Neemuch,419,Regional Rural Banks,Semi-urban,22.0,53.0
7797,2010,Madhya Pradesh,23,Neemuch,419,Regional Rural Banks,Urban,12.0,45.3
7798,2010,Madhya Pradesh,23,Panna,420,Regional Rural Banks,Rural,57.0,53.9
7799,2010,Madhya Pradesh,23,Panna,420,Regional Rural Banks,Semi-urban,45.0,92.9
7800,2010,Madhya Pradesh,23,Raisen,421,Regional Rural Banks,Rural,94.0,142.1
7801,2010,Madhya Pradesh,23,Raisen,421,Regional Rural Banks,Semi-urban,56.0,131.7
7802,2010,Madhya Pradesh,23,Rajgarh,422,Regional Rural Banks,Rural,98.0,128.3
7803,2010,Madhya Pradesh,23,Rajgarh,422,Regional Rural Banks,Semi-urban,72.0,124.4
7804,2010,Madhya Pradesh,23,Ratlam,423,Regional Rural Banks,Rural,31.0,35.7
7805,2010,Madhya Pradesh,23,Ratlam,423,Regional Rural Banks,Semi-urban,27.0,45.4
7806,2010,Madhya Pradesh,23,Ratlam,423,Regional Rural Banks,Urban,19.0,36.1
7807,2010,Madhya Pradesh,23,Rewa,424,Regional Rural Banks,Rural,292.0,402.2
7808,2010,Madhya Pradesh,23,Rewa,424,Regional Rural Banks,Semi-urban,24.0,54.0
7809,2010,Madhya Pradesh,23,Rewa,424,Regional Rural Banks,Urban,58.0,272.3
7810,2010,Madhya Pradesh,23,Sagar,425,Regional Rural Banks,Rural,94.0,107.0
7811,2010,Madhya Pradesh,23,Sagar,425,Regional Rural Banks,Semi-urban,85.0,111.6
7812,2010,Madhya Pradesh,23,Sagar,425,Regional Rural Banks,Urban,33.0,80.8
7813,2010,Madhya Pradesh,23,Satna,426,Regional Rural Banks,Rural,515.0,464.4
7814,2010,Madhya Pradesh,23,Satna,426,Regional Rural Banks,Semi-urban,112.0,174.3
7815,2010,Madhya Pradesh,23,Satna,426,Regional Rural Banks,Urban,19.0,81.4
7816,2010,Madhya Pradesh,23,Sehore,427,Regional Rural Banks,Rural,22.0,38.8
7817,2010,Madhya Pradesh,23,Sehore,427,Regional Rural Banks,Semi-urban,50.0,91.3
7818,2010,Madhya Pradesh,23,Seoni,428,Regional Rural Banks,Rural,90.0,93.0
7819,2010,Madhya Pradesh,23,Seoni,428,Regional Rural Banks,Semi-urban,29.0,59.8
7820,2010,Madhya Pradesh,23,Shahdol,429,Regional Rural Banks,Rural,102.0,78.7
7821,2010,Madhya Pradesh,23,Shahdol,429,Regional Rural Banks,Semi-urban,37.0,87.1
7822,2010,Madhya Pradesh,23,Shajapur,430,Regional Rural Banks,Rural,58.0,74.4
7823,2010,Madhya Pradesh,23,Shajapur,430,Regional Rural Banks,Semi-urban,57.0,102.4
7824,2010,Madhya Pradesh,23,Sheopur,431,Regional Rural Banks,Rural,16.0,21.8
7825,2010,Madhya Pradesh,23,Sheopur,431,Regional Rural Banks,Semi-urban,25.0,56.9
7826,2010,Madhya Pradesh,23,Shivpuri,432,Regional Rural Banks,Rural,106.0,116.5
7827,2010,Madhya Pradesh,23,Shivpuri,432,Regional Rural Banks,Semi-urban,49.0,78.0
7828,2010,Madhya Pradesh,23,Shivpuri,432,Regional Rural Banks,Urban,25.0,85.9
7829,2010,Madhya Pradesh,23,Sidhi,433,Regional Rural Banks,Rural,150.0,135.7
7830,2010,Madhya Pradesh,23,Sidhi,433,Regional Rural Banks,Semi-urban,22.0,54.2
7831,2010,Madhya Pradesh,23,Singrauli,638,Regional Rural Banks,Rural,115.0,155.1
7832,2010,Madhya Pradesh,23,Singrauli,638,Regional Rural Banks,Urban,22.0,64.4
7833,2010,Madhya Pradesh,23,Tikamgarh,434,Regional Rural Banks,Rural,159.0,198.3
7834,2010,Madhya Pradesh,23,Tikamgarh,434,Regional Rural Banks,Semi-urban,69.0,148.1
7835,2010,Madhya Pradesh,23,Ujjain,435,Regional Rural Banks,Rural,40.0,75.8
7836,2010,Madhya Pradesh,23,Ujjain,435,Regional Rural Banks,Semi-urban,33.0,60.7
7837,2010,Madhya Pradesh,23,Ujjain,435,Regional Rural Banks,Urban,19.0,50.0
7838,2010,Madhya Pradesh,23,Umaria,436,Regional Rural Banks,Rural,47.0,50.9
7839,2010,Madhya Pradesh,23,Umaria,436,Regional Rural Banks,Semi-urban,28.0,48.1
7840,2010,Madhya Pradesh,23,Vidisha,437,Regional Rural Banks,Rural,25.0,45.4
7841,2010,Madhya Pradesh,23,Vidisha,437,Regional Rural Banks,Semi-urban,30.0,84.4
7842,2010,Madhya Pradesh,23,Vidisha,437,Regional Rural Banks,Urban,11.0,76.2
7843,2010,Madhya Pradesh,23,Khargone,414,Regional Rural Banks,Rural,106.0,118.1
7844,2010,Madhya Pradesh,23,Khargone,414,Regional Rural Banks,Semi-urban,66.0,157.4
7845,2010,Madhya Pradesh,23,Khargone,414,Regional Rural Banks,Urban,18.0,46.3
7846,2010,Madhya Pradesh,23,Alirajpur,639,State Bank Of India And Its Associates,Rural,13.0,38.9
7847,2010,Madhya Pradesh,23,Alirajpur,639,State Bank Of India And Its Associates,Semi-urban,25.0,95.7
7848,2010,Madhya Pradesh,23,Anuppur,390,State Bank Of India And Its Associates,Rural,23.0,84.5
7849,2010,Madhya Pradesh,23,Anuppur,390,State Bank Of India And Its Associates,Semi-urban,89.0,422.3
7850,2010,Madhya Pradesh,23,Ashoknagar,391,State Bank Of India And Its Associates,Rural,23.0,21.5
7851,2010,Madhya Pradesh,23,Ashoknagar,391,State Bank Of India And Its Associates,Semi-urban,95.0,296.8
7852,2010,Madhya Pradesh,23,Balaghat,392,State Bank Of India And Its Associates,Rural,62.0,97.0
7853,2010,Madhya Pradesh,23,Balaghat,392,State Bank Of India And Its Associates,Semi-urban,107.0,432.6
7854,2010,Madhya Pradesh,23,Barwani,393,State Bank Of India And Its Associates,Rural,42.0,64.8
7855,2010,Madhya Pradesh,23,Barwani,393,State Bank Of India And Its Associates,Semi-urban,112.0,393.9
7856,2010,Madhya Pradesh,23,Betul,394,State Bank Of India And Its Associates,Rural,137.0,302.3
7857,2010,Madhya Pradesh,23,Betul,394,State Bank Of India And Its Associates,Semi-urban,160.0,593.7
7858,2010,Madhya Pradesh,23,Bhind,395,State Bank Of India And Its Associates,Rural,33.0,65.3
7859,2010,Madhya Pradesh,23,Bhind,395,State Bank Of India And Its Associates,Semi-urban,83.0,165.8
7860,2010,Madhya Pradesh,23,Bhind,395,State Bank Of India And Its Associates,Urban,84.0,311.6
7861,2010,Madhya Pradesh,23,Bhopal,396,State Bank Of India And Its Associates,Metropolitan,1045.0,12090.8
7862,2010,Madhya Pradesh,23,Bhopal,396,State Bank Of India And Its Associates,Rural,21.0,89.6
7863,2010,Madhya Pradesh,23,Bhopal,396,State Bank Of India And Its Associates,Semi-urban,12.0,51.7
7864,2010,Madhya Pradesh,23,Burhanpur,397,State Bank Of India And Its Associates,Rural,13.0,21.4
7865,2010,Madhya Pradesh,23,Burhanpur,397,State Bank Of India And Its Associates,Semi-urban,12.0,62.6
7866,2010,Madhya Pradesh,23,Burhanpur,397,State Bank Of India And Its Associates,Urban,51.0,183.8
7867,2010,Madhya Pradesh,23,Chhatarpur,398,State Bank Of India And Its Associates,Rural,47.0,68.5
7868,2010,Madhya Pradesh,23,Chhatarpur,398,State Bank Of India And Its Associates,Semi-urban,172.0,470.8
7869,2010,Madhya Pradesh,23,Chhatarpur,398,State Bank Of India And Its Associates,Urban,65.0,402.4
7870,2010,Madhya Pradesh,23,Chhindwara,399,State Bank Of India And Its Associates,Rural,67.0,176.1
7871,2010,Madhya Pradesh,23,Chhindwara,399,State Bank Of India And Its Associates,Semi-urban,153.0,494.6
7872,2010,Madhya Pradesh,23,Chhindwara,399,State Bank Of India And Its Associates,Urban,84.0,379.5
7873,2010,Madhya Pradesh,23,Damoh,400,State Bank Of India And Its Associates,Rural,64.0,122.4
7874,2010,Madhya Pradesh,23,Damoh,400,State Bank Of India And Its Associates,Semi-urban,48.0,115.4
7875,2010,Madhya Pradesh,23,Damoh,400,State Bank Of India And Its Associates,Urban,61.0,377.7
7876,2010,Madhya Pradesh,23,Datia,401,State Bank Of India And Its Associates,Rural,19.0,20.0
7877,2010,Madhya Pradesh,23,Datia,401,State Bank Of India And Its Associates,Semi-urban,92.0,305.6
7878,2010,Madhya Pradesh,23,Dewas,402,State Bank Of India And Its Associates,Rural,41.0,54.2
7879,2010,Madhya Pradesh,23,Dewas,402,State Bank Of India And Its Associates,Semi-urban,87.0,178.9
7880,2010,Madhya Pradesh,23,Dewas,402,State Bank Of India And Its Associates,Urban,79.0,386.5
7881,2010,Madhya Pradesh,23,Dhar,403,State Bank Of India And Its Associates,Rural,50.0,101.8
7882,2010,Madhya Pradesh,23,Dhar,403,State Bank Of India And Its Associates,Semi-urban,233.0,664.0
7883,2010,Madhya Pradesh,23,Dindori,404,State Bank Of India And Its Associates,Rural,29.0,45.5
7884,2010,Madhya Pradesh,23,Dindori,404,State Bank Of India And Its Associates,Semi-urban,32.0,133.3
7885,2010,Madhya Pradesh,23,East Nimar,405,State Bank Of India And Its Associates,Rural,46.0,112.9
7886,2010,Madhya Pradesh,23,East Nimar,405,State Bank Of India And Its Associates,Semi-urban,1.0,2.2
7911,2010,Madhya Pradesh,23,Mandsaur,416,State Bank Of India And Its Associates,Rural,47.0,70.9
7887,2010,Madhya Pradesh,23,East Nimar,405,State Bank Of India And Its Associates,Urban,64.0,324.9
7888,2010,Madhya Pradesh,23,Guna,406,State Bank Of India And Its Associates,Rural,100.0,114.4
7889,2010,Madhya Pradesh,23,Guna,406,State Bank Of India And Its Associates,Semi-urban,92.0,196.5
7890,2010,Madhya Pradesh,23,Guna,406,State Bank Of India And Its Associates,Urban,71.0,298.1
7891,2010,Madhya Pradesh,23,Gwalior,407,State Bank Of India And Its Associates,Rural,23.0,39.8
7892,2010,Madhya Pradesh,23,Gwalior,407,State Bank Of India And Its Associates,Semi-urban,72.0,184.3
7893,2010,Madhya Pradesh,23,Gwalior,407,State Bank Of India And Its Associates,Urban,442.0,2311.9
7894,2010,Madhya Pradesh,23,Harda,408,State Bank Of India And Its Associates,Rural,5.0,5.9
7895,2010,Madhya Pradesh,23,Harda,408,State Bank Of India And Its Associates,Semi-urban,68.0,256.0
7896,2010,Madhya Pradesh,23,Hoshangabad,409,State Bank Of India And Its Associates,Rural,32.0,68.7
7897,2010,Madhya Pradesh,23,Hoshangabad,409,State Bank Of India And Its Associates,Semi-urban,217.0,778.8
7898,2010,Madhya Pradesh,23,Indore,410,State Bank Of India And Its Associates,Metropolitan,1027.0,6669.6
7899,2010,Madhya Pradesh,23,Indore,410,State Bank Of India And Its Associates,Rural,57.0,160.2
7900,2010,Madhya Pradesh,23,Indore,410,State Bank Of India And Its Associates,Semi-urban,110.0,384.6
7901,2010,Madhya Pradesh,23,Jabalpur,411,State Bank Of India And Its Associates,Rural,77.0,106.2
7902,2010,Madhya Pradesh,23,Jabalpur,411,State Bank Of India And Its Associates,Semi-urban,81.0,184.2
7903,2010,Madhya Pradesh,23,Jabalpur,411,State Bank Of India And Its Associates,Urban,464.0,2910.0
7904,2010,Madhya Pradesh,23,Jhabua,412,State Bank Of India And Its Associates,Rural,8.0,9.8
7905,2010,Madhya Pradesh,23,Jhabua,412,State Bank Of India And Its Associates,Semi-urban,91.0,321.6
7906,2010,Madhya Pradesh,23,Katni,413,State Bank Of India And Its Associates,Rural,125.0,187.9
7907,2010,Madhya Pradesh,23,Katni,413,State Bank Of India And Its Associates,Semi-urban,28.0,86.2
7908,2010,Madhya Pradesh,23,Katni,413,State Bank Of India And Its Associates,Urban,81.0,400.1
7909,2010,Madhya Pradesh,23,Mandla,415,State Bank Of India And Its Associates,Rural,53.0,91.3
7910,2010,Madhya Pradesh,23,Mandla,415,State Bank Of India And Its Associates,Semi-urban,59.0,314.2
7912,2010,Madhya Pradesh,23,Mandsaur,416,State Bank Of India And Its Associates,Semi-urban,65.0,148.9
7913,2010,Madhya Pradesh,23,Mandsaur,416,State Bank Of India And Its Associates,Urban,74.0,284.4
7914,2010,Madhya Pradesh,23,Morena,417,State Bank Of India And Its Associates,Rural,59.0,58.4
7915,2010,Madhya Pradesh,23,Morena,417,State Bank Of India And Its Associates,Semi-urban,150.0,263.1
7916,2010,Madhya Pradesh,23,Morena,417,State Bank Of India And Its Associates,Urban,85.0,333.0
7917,2010,Madhya Pradesh,23,Khargone,414,State Bank Of India And Its Associates,Rural,37.0,68.7
7918,2010,Madhya Pradesh,23,Khargone,414,State Bank Of India And Its Associates,Semi-urban,99.0,347.1
7919,2010,Madhya Pradesh,23,Neemuch,419,State Bank Of India And Its Associates,Rural,51.0,104.8
7920,2010,Madhya Pradesh,23,Neemuch,419,State Bank Of India And Its Associates,Semi-urban,42.0,96.2
7921,2010,Madhya Pradesh,23,Neemuch,419,State Bank Of India And Its Associates,Urban,44.0,207.6
7922,2010,Madhya Pradesh,23,Panna,420,State Bank Of India And Its Associates,Rural,96.0,124.1
7923,2010,Madhya Pradesh,23,Panna,420,State Bank Of India And Its Associates,Semi-urban,129.0,469.7
7924,2010,Madhya Pradesh,23,Raisen,421,State Bank Of India And Its Associates,Rural,26.0,57.5
7925,2010,Madhya Pradesh,23,Raisen,421,State Bank Of India And Its Associates,Semi-urban,107.0,376.2
7926,2010,Madhya Pradesh,23,Rajgarh,422,State Bank Of India And Its Associates,Rural,55.0,73.8
7927,2010,Madhya Pradesh,23,Rajgarh,422,State Bank Of India And Its Associates,Semi-urban,155.0,380.8
7928,2010,Madhya Pradesh,23,Ratlam,423,State Bank Of India And Its Associates,Rural,50.0,67.7
7929,2010,Madhya Pradesh,23,Ratlam,423,State Bank Of India And Its Associates,Semi-urban,83.0,187.9
7930,2010,Madhya Pradesh,23,Ratlam,423,State Bank Of India And Its Associates,Urban,138.0,568.2
7931,2010,Madhya Pradesh,23,Rewa,424,State Bank Of India And Its Associates,Rural,49.0,107.5
7932,2010,Madhya Pradesh,23,Rewa,424,State Bank Of India And Its Associates,Semi-urban,29.0,64.4
7933,2010,Madhya Pradesh,23,Rewa,424,State Bank Of India And Its Associates,Urban,110.0,633.5
7934,2010,Madhya Pradesh,23,Sagar,425,State Bank Of India And Its Associates,Rural,31.0,65.9
7935,2010,Madhya Pradesh,23,Sagar,425,State Bank Of India And Its Associates,Semi-urban,159.0,397.7
7936,2010,Madhya Pradesh,23,Sagar,425,State Bank Of India And Its Associates,Urban,154.0,1183.4
7937,2010,Madhya Pradesh,23,Satna,426,State Bank Of India And Its Associates,Rural,30.0,82.0
7938,2010,Madhya Pradesh,23,Satna,426,State Bank Of India And Its Associates,Semi-urban,72.0,211.1
7939,2010,Madhya Pradesh,23,Satna,426,State Bank Of India And Its Associates,Urban,86.0,397.9
7940,2010,Madhya Pradesh,23,Sehore,427,State Bank Of India And Its Associates,Rural,57.0,97.6
7941,2010,Madhya Pradesh,23,Sehore,427,State Bank Of India And Its Associates,Semi-urban,88.0,306.5
7942,2010,Madhya Pradesh,23,Seoni,428,State Bank Of India And Its Associates,Rural,29.0,67.1
7943,2010,Madhya Pradesh,23,Seoni,428,State Bank Of India And Its Associates,Semi-urban,85.0,330.0
7944,2010,Madhya Pradesh,23,Shahdol,429,State Bank Of India And Its Associates,Rural,32.0,55.5
7945,2010,Madhya Pradesh,23,Shahdol,429,State Bank Of India And Its Associates,Semi-urban,120.0,525.5
7946,2010,Madhya Pradesh,23,Shajapur,430,State Bank Of India And Its Associates,Rural,36.0,37.0
7947,2010,Madhya Pradesh,23,Shajapur,430,State Bank Of India And Its Associates,Semi-urban,153.0,342.9
7948,2010,Madhya Pradesh,23,Sheopur,431,State Bank Of India And Its Associates,Rural,21.0,20.8
7949,2010,Madhya Pradesh,23,Sheopur,431,State Bank Of India And Its Associates,Semi-urban,65.0,143.2
7950,2010,Madhya Pradesh,23,Shivpuri,432,State Bank Of India And Its Associates,Rural,66.0,78.4
7951,2010,Madhya Pradesh,23,Shivpuri,432,State Bank Of India And Its Associates,Semi-urban,173.0,280.2
7952,2010,Madhya Pradesh,23,Shivpuri,432,State Bank Of India And Its Associates,Urban,66.0,351.5
7953,2010,Madhya Pradesh,23,Sidhi,433,State Bank Of India And Its Associates,Semi-urban,68.0,293.8
7954,2010,Madhya Pradesh,23,Singrauli,638,State Bank Of India And Its Associates,Rural,18.0,55.3
7955,2010,Madhya Pradesh,23,Singrauli,638,State Bank Of India And Its Associates,Urban,94.0,1443.1
7956,2010,Madhya Pradesh,23,Tikamgarh,434,State Bank Of India And Its Associates,Rural,57.0,140.3
7957,2010,Madhya Pradesh,23,Tikamgarh,434,State Bank Of India And Its Associates,Semi-urban,121.0,560.0
7958,2010,Madhya Pradesh,23,Ujjain,435,State Bank Of India And Its Associates,Rural,48.0,72.2
7959,2010,Madhya Pradesh,23,Ujjain,435,State Bank Of India And Its Associates,Semi-urban,123.0,295.7
7960,2010,Madhya Pradesh,23,Ujjain,435,State Bank Of India And Its Associates,Urban,190.0,824.2
7961,2010,Madhya Pradesh,23,Umaria,436,State Bank Of India And Its Associates,Rural,27.0,55.3
7962,2010,Madhya Pradesh,23,Umaria,436,State Bank Of India And Its Associates,Semi-urban,55.0,346.2
7963,2010,Madhya Pradesh,23,Vidisha,437,State Bank Of India And Its Associates,Rural,86.0,126.4
7964,2010,Madhya Pradesh,23,Vidisha,437,State Bank Of India And Its Associates,Semi-urban,72.0,180.6
7965,2010,Madhya Pradesh,23,Vidisha,437,State Bank Of India And Its Associates,Urban,52.0,233.4
7966,2010,Madhya Pradesh,23,Khargone,414,State Bank Of India And Its Associates,Rural,74.0,112.3
7967,2010,Madhya Pradesh,23,Khargone,414,State Bank Of India And Its Associates,Semi-urban,132.0,285.8
7968,2010,Madhya Pradesh,23,Khargone,414,State Bank Of India And Its Associates,Urban,56.0,268.7
7969,2010,Maharashtra,27,Ahmednagar,466,Foreign Banks,Urban,0.0,1.4
7970,2010,Maharashtra,27,Akola,467,Foreign Banks,Urban,0.0,3.7
7971,2010,Maharashtra,27,Aurangabad,189,Foreign Banks,Urban,4.0,54.9
7972,2010,Maharashtra,27,Jalgaon,478,Foreign Banks,Urban,1.0,5.7
7973,2010,Maharashtra,27,Kolhapur,480,Foreign Banks,Semi-urban,0.0,1.2
7974,2010,Maharashtra,27,Kolhapur,480,Foreign Banks,Urban,2.0,14.8
7975,2010,Maharashtra,27,Mumbai,482,Foreign Banks,Metropolitan,387.0,78126.2
7976,2010,Maharashtra,27,Mumbai Suburban,483,Foreign Banks,Metropolitan,531.0,41019.2
7977,2010,Maharashtra,27,Nagpur,484,Foreign Banks,Metropolitan,6.0,92.3
7978,2010,Maharashtra,27,Nanded,485,Foreign Banks,Semi-urban,0.0,1.2
7979,2010,Maharashtra,27,Nashik,487,Foreign Banks,Metropolitan,4.0,66.6
7980,2010,Maharashtra,27,Nashik,487,Foreign Banks,Semi-urban,1.0,32.8
7981,2010,Maharashtra,27,Pune,490,Foreign Banks,Metropolitan,184.0,6547.6
7982,2010,Maharashtra,27,Thane,497,Foreign Banks,Metropolitan,9.0,157.6
7983,2010,Maharashtra,27,Ahmednagar,466,Nationalised Banks,Rural,426.0,877.8
7984,2010,Maharashtra,27,Ahmednagar,466,Nationalised Banks,Semi-urban,465.0,1890.1
7985,2010,Maharashtra,27,Ahmednagar,466,Nationalised Banks,Urban,206.0,1022.4
7986,2010,Maharashtra,27,Akola,467,Nationalised Banks,Rural,77.0,89.4
7987,2010,Maharashtra,27,Akola,467,Nationalised Banks,Semi-urban,124.0,382.5
7988,2010,Maharashtra,27,Akola,467,Nationalised Banks,Urban,174.0,814.9
7989,2010,Maharashtra,27,Amravati,468,Nationalised Banks,Rural,280.0,422.0
7990,2010,Maharashtra,27,Amravati,468,Nationalised Banks,Semi-urban,181.0,437.6
7991,2010,Maharashtra,27,Amravati,468,Nationalised Banks,Urban,352.0,1613.1
7992,2010,Maharashtra,27,Aurangabad,189,Nationalised Banks,Rural,143.0,268.1
7993,2010,Maharashtra,27,Aurangabad,189,Nationalised Banks,Semi-urban,75.0,167.5
7994,2010,Maharashtra,27,Aurangabad,189,Nationalised Banks,Urban,475.0,2593.9
7995,2010,Maharashtra,27,Bhandara,471,Nationalised Banks,Rural,147.0,190.8
7996,2010,Maharashtra,27,Bhandara,471,Nationalised Banks,Semi-urban,158.0,510.1
7997,2010,Maharashtra,27,Nashik,487,Nationalised Banks,Rural,41.0,65.5
7998,2010,Maharashtra,27,Nashik,487,Nationalised Banks,Semi-urban,59.0,213.5
7999,2010,Maharashtra,27,Nashik,487,Nationalised Banks,Urban,39.0,115.2
8000,2010,Maharashtra,27,Buldhana,472,Nationalised Banks,Rural,127.0,134.1
8001,2010,Maharashtra,27,Buldhana,472,Nationalised Banks,Semi-urban,171.0,462.2
8002,2010,Maharashtra,27,Chandrapur,473,Nationalised Banks,Rural,234.0,413.7
8003,2010,Maharashtra,27,Chandrapur,473,Nationalised Banks,Semi-urban,267.0,881.4
8004,2010,Maharashtra,27,Chandrapur,473,Nationalised Banks,Urban,182.0,858.8
8005,2010,Maharashtra,27,Dhule,474,Nationalised Banks,Rural,127.0,210.9
8006,2010,Maharashtra,27,Dhule,474,Nationalised Banks,Semi-urban,84.0,249.1
8007,2010,Maharashtra,27,Dhule,474,Nationalised Banks,Urban,216.0,940.3
8008,2010,Maharashtra,27,Gadchiroli,475,Nationalised Banks,Rural,72.0,88.1
8009,2010,Maharashtra,27,Gadchiroli,475,Nationalised Banks,Semi-urban,98.0,319.1
8010,2010,Maharashtra,27,Gondia,476,Nationalised Banks,Rural,156.0,194.8
8011,2010,Maharashtra,27,Gondia,476,Nationalised Banks,Semi-urban,38.0,88.2
8012,2010,Maharashtra,27,Gondia,476,Nationalised Banks,Urban,117.0,445.2
8013,2010,Maharashtra,27,Hingoli,477,Nationalised Banks,Semi-urban,61.0,139.7
8014,2010,Maharashtra,27,Jalgaon,478,Nationalised Banks,Rural,231.0,546.7
8015,2010,Maharashtra,27,Jalgaon,478,Nationalised Banks,Semi-urban,336.0,943.3
8016,2010,Maharashtra,27,Jalgaon,478,Nationalised Banks,Urban,349.0,1687.3
8017,2010,Maharashtra,27,Jalna,479,Nationalised Banks,Rural,114.0,123.0
8018,2010,Maharashtra,27,Jalna,479,Nationalised Banks,Semi-urban,41.0,48.0
8019,2010,Maharashtra,27,Jalna,479,Nationalised Banks,Urban,119.0,482.0
8020,2010,Maharashtra,27,Kolhapur,480,Nationalised Banks,Rural,452.0,1044.2
8021,2010,Maharashtra,27,Kolhapur,480,Nationalised Banks,Semi-urban,237.0,738.1
8022,2010,Maharashtra,27,Kolhapur,480,Nationalised Banks,Urban,647.0,3118.4
8023,2010,Maharashtra,27,Latur,481,Nationalised Banks,Rural,42.0,65.0
8024,2010,Maharashtra,27,Latur,481,Nationalised Banks,Semi-urban,82.0,180.0
8025,2010,Maharashtra,27,Latur,481,Nationalised Banks,Urban,129.0,486.5
8026,2010,Maharashtra,27,Mumbai,482,Nationalised Banks,Metropolitan,6548.0,481050.6
8027,2010,Maharashtra,27,Mumbai Suburban,483,Nationalised Banks,Metropolitan,10900.0,147728.5
8028,2010,Maharashtra,27,Nagpur,484,Nationalised Banks,Metropolitan,1745.0,19237.4
8029,2010,Maharashtra,27,Nagpur,484,Nationalised Banks,Rural,432.0,1175.6
8030,2010,Maharashtra,27,Nagpur,484,Nationalised Banks,Semi-urban,277.0,785.3
8031,2010,Maharashtra,27,Nanded,485,Nationalised Banks,Rural,36.0,43.3
8032,2010,Maharashtra,27,Nanded,485,Nationalised Banks,Semi-urban,52.0,99.5
8033,2010,Maharashtra,27,Nanded,485,Nationalised Banks,Urban,170.0,775.3
8034,2010,Maharashtra,27,Nandurbar,486,Nationalised Banks,Rural,155.0,154.8
8035,2010,Maharashtra,27,Nandurbar,486,Nationalised Banks,Semi-urban,139.0,537.7
8036,2010,Maharashtra,27,Nashik,487,Nationalised Banks,Metropolitan,709.0,4967.3
8037,2010,Maharashtra,27,Nashik,487,Nationalised Banks,Rural,400.0,845.9
8038,2010,Maharashtra,27,Nashik,487,Nationalised Banks,Semi-urban,451.0,1570.4
8039,2010,Maharashtra,27,Nashik,487,Nationalised Banks,Urban,96.0,370.6
8040,2010,Maharashtra,27,Osmanabad,488,Nationalised Banks,Rural,58.0,102.1
8041,2010,Maharashtra,27,Osmanabad,488,Nationalised Banks,Semi-urban,85.0,265.4
8042,2010,Maharashtra,27,Parbhani,489,Nationalised Banks,Rural,27.0,44.8
8043,2010,Maharashtra,27,Parbhani,489,Nationalised Banks,Semi-urban,27.0,47.8
8044,2010,Maharashtra,27,Parbhani,489,Nationalised Banks,Urban,75.0,242.2
8045,2010,Maharashtra,27,Pune,490,Nationalised Banks,Metropolitan,3974.0,41794.4
8046,2010,Maharashtra,27,Pune,490,Nationalised Banks,Rural,725.0,2798.8
8047,2010,Maharashtra,27,Pune,490,Nationalised Banks,Semi-urban,950.0,4357.6
8048,2010,Maharashtra,27,Raigad,491,Nationalised Banks,Rural,574.0,3865.9
8049,2010,Maharashtra,27,Raigad,491,Nationalised Banks,Semi-urban,412.0,1756.3
8050,2010,Maharashtra,27,Raigad,491,Nationalised Banks,Urban,185.0,3288.6
8051,2010,Maharashtra,27,Ratnagiri,492,Nationalised Banks,Rural,413.0,938.5
8052,2010,Maharashtra,27,Ratnagiri,492,Nationalised Banks,Semi-urban,358.0,1203.5
8053,2010,Maharashtra,27,Sangli,493,Nationalised Banks,Rural,204.0,435.4
8054,2010,Maharashtra,27,Sangli,493,Nationalised Banks,Semi-urban,321.0,1005.3
8055,2010,Maharashtra,27,Sangli,493,Nationalised Banks,Urban,343.0,1560.5
8056,2010,Maharashtra,27,Satara,494,Nationalised Banks,Rural,430.0,831.1
8057,2010,Maharashtra,27,Satara,494,Nationalised Banks,Semi-urban,357.0,1112.4
8058,2010,Maharashtra,27,Satara,494,Nationalised Banks,Urban,170.0,719.9
8059,2010,Maharashtra,27,Sindhudurg,495,Nationalised Banks,Rural,302.0,776.0
8060,2010,Maharashtra,27,Sindhudurg,495,Nationalised Banks,Semi-urban,171.0,546.5
8061,2010,Maharashtra,27,Solapur,496,Nationalised Banks,Rural,336.0,632.8
8062,2010,Maharashtra,27,Solapur,496,Nationalised Banks,Semi-urban,364.0,1009.3
