state_key,fy_end,branches,atms,credit_accounts,deposit_accounts,deposits_rs_crore,credit_rs_crore,nsdp_pc_rs,pop_18plus_000,pop_total_000,branches_per_lakh_adults,atms_per_lakh_adults,deposit_accts_per_adult,credit_accts_per_adult,deposits_per_capita,credit_per_capita,norm_deposit_accts_per_adult,norm_credit_accts_per_adult,norm_deposits_per_capita,norm_credit_per_capita,Access,Usage,AUG,ln_nsdp_pc,txn_count,txn_amount_inr,txn_count_p2p,txn_count_retail,txn_count_utility,registered_users_31mar,pp_users_per_adult,pp_txns_per_capita,pp_value_per_capita,pp_value_to_nsdp,pp_ticket_size_rs,ln_pp_users_per_adult,ln_pp_txns_per_capita,ln_pp_value_per_capita,diglit_w,diglit_m,diglit_both,diglit_gap,diglit_w_urban,diglit_w_rural,nss75_computer,nss75_internet,schooling_w,schooling_m,everschool_w,mobile_w,bankacct_w,mobile_w_2016,schooling_w_2016,bankacct_w_2016,mobile_w_change,mpce,ln_mpce,mpce_rural,mpce_urban,lit2011,lit2011_undivided_ap,urban_share_nfhs,income_s,z_diglit_w,z_diglit_m,z_diglit_both,z_diglit_gap,z_nss75_computer,z_nss75_internet,z_mobile_w,z_income_s,z_ln_mpce,z_mobile_w_2016,z_mobile_w_change,z_schooling_w,z_schooling_m,z_everschool_w,z_lit2011,z_urban_share_nfhs,z_schooling_w_2016,z_bankacct_w_2016,c_upi,upi_x_diglit_w,upi_x_diglit_m,upi_x_diglit_both,upi_x_diglit_gap,upi_x_nss75_computer,upi_x_nss75_internet,upi_x_mobile_w,upi_x_income_s,upi_x_ln_mpce,upi_x_mobile_w_2016,upi_x_mobile_w_change,upi_x_schooling_w,upi_x_schooling_m,upi_x_everschool_w,upi_x_lit2011,upi_x_urban_share_nfhs,upi_x_schooling_w_2016,upi_x_bankacct_w_2016,diglit_tercile,upi_x_T2_mid,upi_x_T3_high,income_tercile,upi_x_incT2_mid,upi_x_incT3_high
MANIPUR,2019,192.0,330.0,202376.0,2743213.0,9927.0,4946.0,73795.0,2133.6,3103.0,8.998875140607424,15.46681664791901,1.285720378702662,0.0948518935133108,31991.621011923944,15939.413470834676,0.0419597610518617,0.0194052073366241,0.006692942425117,0.010329817449022,0.0306824841942429,0.0085113799370695,0.0221711042571733,11.209046257615876,1012926,2213488002.062048,436191,562999,13736.0,112463.0,0.0527104424446944,0.3264344183048662,713.3380606065252,0.0096664822902164,2185.2415695342484,-2.9429416942080304,-1.1195262132135118,6.569955446344323,44.8,73.9,59.35,29.1,50.8,40.4,,,48.1,58.7,84.0,72.2,74.0,63.1,45.9,34.8,9.1,4580.0,8.4295,4360.0,4880.0,76.94,False,42.3077,11.359885439859488,0.12119499963463749,0.6977207352636124,0.3918332033799017,1.0189556788434702,,,0.5272662998806663,-1.23000964778718,-0.4893530046934248,0.5237432477293792,-0.02003037596360267,0.15245952899758647,0.4301015423951287,0.7779835920467657,0.008412929709504875,0.2198859858282126,0.4232521112762594,-1.6351598737274864,-0.2480983794558167,-0.030068283007501858,-0.17310338373162315,-0.09721318277553505,-0.25280125265836656,,,-0.13081391454205799,0.30516340033101924,0.12140768744627335,-0.12993985101258532,0.004969503816460565,-0.0378249620768983,-0.10670749566967867,-0.19301646843001777,-0.0020872342274038543,-0.05455335674902422,-0.10500816290889295,0.40568051482296724,T2_mid,-0.2480983794558167,-0.0,T1_low,-0.0,-0.0
MANIPUR,2020,203.0,337.0,251916.0,2896180.0,10369.0,6129.0,78574.0,2183.1,3134.0,9.298703678255691,15.436764234345656,1.3266364344281067,0.1153937061976089,33085.513720485,19556.47734524569,0.0478068221904798,0.0455359921532298,0.0080865365882804,0.0154204846332324,0.0466714071718548,0.0117535106107564,0.0349178965610984,11.271796134890542,1898206,5225202703.252603,870755,859280,168171.0,193166.0,0.0884824332371398,0.6056815571155073,1667.2631471769632,0.0212190183416519,2752.7058197332653,-2.424951241166488,-0.5014009143353064,7.4189387270275615,44.8,73.9,59.35,29.1,50.8,40.4,,,48.1,58.7,84.0,72.2,74.0,63.1,45.9,34.8,9.1,4580.0,8.4295,4360.0,4880.0,76.94,False,42.3077,11.359885439859488,0.12119499963463749,0.6977207352636124,0.3918332033799017,1.0189556788434702,,,0.5272662998806663,-1.23000964778718,-0.4893530046934248,0.5237432477293792,-0.02003037596360267,0.15245952899758647,0.4301015423951287,0.7779835920467657,0.008412929709504875,0.2198859858282126,0.4232521112762594,-1.6351598737274864,-0.21232638866337133,-0.02573289659648119,-0.148144524014075,-0.08319652903205484,-0.21635117949686802,,,-0.11195254931756006,0.26116350653575726,0.1039025562681247,-0.11120451237720454,0.004252977391921352,-0.03237118120937608,-0.09132190725530358,-0.1651864465386473,-0.0017862869832979556,-0.04668759728858963,-0.08986759228143554,0.34718759087581147,T2_mid,-0.21232638866337133,-0.0,T1_low,-0.0,-0.0
MANIPUR,2021,210.0,386.0,309117.0,3069499.0,12323.0,7405.0,75784.0,2233.3,3165.0,9.403125419782386,17.28384005731429,1.3744230510903148,0.1384126628755653,38935.22906793049,23396.52448657188,0.0546357128124534,0.0748178969636183,0.0155389394615846,0.0208249791754675,0.0647268048880359,0.018181959318526,0.0465448455695098,11.23564246755537,4259959,12473820391.81626,1881402,1406751,971806.0,326912.0,0.146380692249138,1.3459586097946288,3941.175479246843,0.0520053768506128,2928.1550343128324,-1.921544569696464,0.297106480225679,8.279234302782472,44.8,73.9,59.35,29.1,50.8,40.4,,,48.1,58.7,84.0,72.2,74.0,63.1,45.9,34.8,9.1,4580.0,8.4295,4360.0,4880.0,76.94,False,42.3077,11.359885439859488,0.12119499963463749,0.6977207352636124,0.3918332033799017,1.0189556788434702,,,0.5272662998806663,-1.23000964778718,-0.4893530046934248,0.5237432477293792,-0.02003037596360267,0.15245952899758647,0.4301015423951287,0.7779835920467657,0.008412929709504875,0.2198859858282126,0.4232521112762594,-1.6351598737274864,-0.15442812965137312,-0.018715917116675918,-0.10774770816574053,-0.06051006873326431,-0.15735541968144232,,,-0.08142474851877132,0.18994808936091842,0.07556986925408521,-0.0808806901643838,0.003093253496272981,-0.023544039910626563,-0.06641977675225048,-0.1201425510192389,-0.0012991929999273076,-0.033956581527999206,-0.06536203191538759,0.25251468098071117,T2_mid,-0.15442812965137312,-0.0,T1_low,-0.0,-0.0
MANIPUR,2022,225.0,396.0,353300.0,3471552.0,13813.0,9163.0,98826.0,2277.6,3194.0,9.87881981032666,17.38672286617492,1.524214963119073,0.1551194239550404,43246.71258609893,28688.165309956166,0.0760415509895188,0.0960701975984064,0.0210316703468632,0.0282724512759199,0.0860558742939626,0.0246520608113915,0.061403813482571,11.501116007010731,7248073,22083214067.437004,3431618,1464924,2351531.0,406492.0,0.178473832103969,2.269277708202881,6913.968086235755,0.0699610232756132,3046.7703715783496,-1.723313287366422,0.8194615906410673,8.84129900465312,44.8,73.9,59.35,29.1,50.8,40.4,,,48.1,58.7,84.0,72.2,74.0,63.1,45.9,34.8,9.1,4580.0,8.4295,4360.0,4880.0,76.94,False,42.3077,11.359885439859488,0.12119499963463749,0.6977207352636124,0.3918332033799017,1.0189556788434702,,,0.5272662998806663,-1.23000964778718,-0.4893530046934248,0.5237432477293792,-0.02003037596360267,0.15245952899758647,0.4301015423951287,0.7779835920467657,0.008412929709504875,0.2198859858282126,0.4232521112762594,-1.6351598737274864,-0.12233498979654212,-0.014826389043695303,-0.08535565902930989,-0.04793491093742668,-0.12465393257444457,,,-0.06450311741596183,0.15047321771169303,0.05986499483607735,-0.06407212486698144,0.002450415839128235,-0.018651134924305358,-0.0526164678003851,-0.09517461479491826,-0.0010291956701713048,-0.026899749832696992,-0.0517785427143461,0.20003726646816714,T2_mid,-0.12233498979654212,-0.0,T1_low,-0.0,-0.0
MANIPUR,2023,240.0,400.0,368547.0,3598482.0,14851.0,11313.0,107133.0,2322.4,3223.0,10.334137099552189,17.223561832586977,1.5494669307612814,0.1586923010678608,46078.18802358052,35100.83772882407,0.0796501539219511,0.1006151754173625,0.0246389049613121,0.0372976668041188,0.0901326646696568,0.0309682858827155,0.0591643787869413,11.58182633222492,12080206,32463601489.998207,6003083,3485586,2591537.0,486209.0,0.209356269376507,3.748124728513807,10072.479519081046,0.0940184585429423,2687.338402176106,-1.5637178400988578,1.3212556425081,9.217562183713328,44.8,73.9,59.35,29.1,50.8,40.4,,,48.1,58.7,84.0,72.2,74.0,63.1,45.9,34.8,9.1,4580.0,8.4295,4360.0,4880.0,76.94,False,42.3077,11.359885439859488,0.12119499963463749,0.6977207352636124,0.3918332033799017,1.0189556788434702,,,0.5272662998806663,-1.23000964778718,-0.4893530046934248,0.5237432477293792,-0.02003037596360267,0.15245952899758647,0.4301015423951287,0.7779835920467657,0.008412929709504875,0.2198859858282126,0.4232521112762594,-1.6351598737274864,-0.09145255252400411,-0.011083592069733344,-0.06380834218878229,-0.035834146612749244,-0.09318609773906472,,,-0.04821984898397394,0.11248752191928887,0.04475258136450466,-0.04789765687206355,0.0018318290098869225,-0.013942813083436704,-0.03933388389654569,-0.07114858531447023,-0.0007693838961392492,-0.020109134668247035,-0.038707485937387744,0.1495395442372069,T2_mid,-0.09145255252400411,-0.0,T1_low,-0.0,-0.0
MEGHALAYA,2019,346.0,389.0,278005.0,2840817.0,24063.0,7448.0,88954.0,2216.8,3224.0,15.608083724287262,17.547816672681343,1.2814944965716348,0.1254082461205341,74637.09677419355,23101.736972704715,0.0413558663032937,0.0582752665193765,0.0610222981676915,0.0204100942922408,0.0498155664113351,0.0407161962299661,0.0090993701813689,11.395874661166657,619713,1178941696.2843208,212486,392674,14553.0,69850.0,0.031509382894262,0.1922186724565756,365.676704802829,0.0041108517301395,1902.3994918362544,-3.4574699078457978,-1.6491216359859615,5.901749622833329,34.7,42.1,38.4,7.4,57.8,28.0,,,35.1,34.7,85.9,67.5,70.4,64.3,33.6,54.4,3.2,4170.2852,8.3357,3514.0,6433.0,74.43,False,22.4832,11.520176282288238,-0.4824842785113965,-1.6062654254460655,-1.0164853965497833,-1.8895217413720982,,,0.21839681408214556,-0.9247737803357257,-0.7738225229341203,0.601097077521844,-1.1831769655169575,-0.8262432072637131,-1.5119584021945538,0.9860468220769448,-0.28685951428974416,-0.7529596618316473,-0.5122835787139036,-0.18566389597419813,-0.2692994390062491,0.12993274553245393,0.4325663779677595,0.2737389470489013,0.5088471449416169,,,-0.05881413951307388,0.24904106025209916,0.20838997131655893,-0.16187510576492842,0.3186288930588328,0.22250683219884193,0.4071695495117781,-0.2655418560192159,0.0772511062718332,0.20277161452559764,0.13795768035976788,0.049999183029566144,T2_mid,-0.2692994390062491,-0.0,T1_low,-0.0,-0.0
MEGHALAYA,2020,364.0,407.0,277395.0,2995065.0,23756.0,8435.0,95422.0,2268.1,3256.0,16.048675102508707,17.94453507340946,1.320517172964155,0.1223028085181429,72960.68796068797,25906.019656019656,0.0469323562804956,0.0543249081456237,0.058886591878315,0.0243568506468062,0.0506286322130596,0.0416217212625606,0.009006910950499,11.466064438816906,1419913,3141558020.8005905,565736,696270,157907.0,129019.0,0.0568841761827079,0.4360912162162162,964.8519719903534,0.0101114205528112,2212.500357980095,-2.8667380752486515,-0.8299038460096947,6.87197469267129,34.7,42.1,38.4,7.4,57.8,28.0,,,35.1,34.7,85.9,67.5,70.4,64.3,33.6,54.4,3.2,4170.2852,8.3357,3514.0,6433.0,74.43,False,22.4832,11.520176282288238,-0.4824842785113965,-1.6062654254460655,-1.0164853965497833,-1.8895217413720982,,,0.21839681408214556,-0.9247737803357257,-0.7738225229341203,0.601097077521844,-1.1831769655169575,-0.8262432072637131,-1.5119584021945538,0.9860468220769448,-0.28685951428974416,-0.7529596618316473,-0.5122835787139036,-0.18566389597419813,-0.2439246457178032,0.11768980670030228,0.391807724830688,0.2479458402307266,0.4609009213402756,,,-0.05327236550088429,0.22557511673750544,0.18875438475516196,-0.1466223916765227,0.2886060221351893,0.20154108160854267,0.36880391759536235,-0.24052112173628448,0.06997210539390694,0.18366541875208148,0.12495859044483729,0.04528800004809335,T2_mid,-0.2439246457178032,-0.0,T1_low,-0.0,-0.0
MEGHALAYA,2021,367.0,415.0,309950.0,3175652.0,25821.0,9785.0,90751.0,2320.1,3288.0,15.818283694668333,17.887160036205337,1.3687565191155553,0.133593379595707,78531.02189781022,29759.732360097325,0.0538259436811696,0.0686873934734126,0.0659830692575779,0.0297805781454579,0.0612566685772911,0.0478818237015179,0.0133748448757731,11.415874771350133,3052075,7012073008.460988,1109229,1096275,846571.0,213559.0,0.0920473255463126,0.9282466545012166,2132.625610845799,0.0234997477806944,2297.477292812591,-2.3854524260834995,-0.0744577900238564,7.665109180724104,34.7,42.1,38.4,7.4,57.8,28.0,,,35.1,34.7,85.9,67.5,70.4,64.3,33.6,54.4,3.2,4170.2852,8.3357,3514.0,6433.0,74.43,False,22.4832,11.520176282288238,-0.4824842785113965,-1.6062654254460655,-1.0164853965497833,-1.8895217413720982,,,0.21839681408214556,-0.9247737803357257,-0.7738225229341203,0.601097077521844,-1.1831769655169575,-0.8262432072637131,-1.5119584021945538,0.9860468220769448,-0.28685951428974416,-0.7529596618316473,-0.5122835787139036,-0.18566389597419813,-0.2087614963541985,0.100724139949415,0.3353263737581339,0.2122030124059236,0.39445938612263004,,,-0.0455928457067784,0.19305715817201496,0.16154434780030805,-0.1254859253575958,0.24700179377313997,0.17248776830086493,0.31563869846743814,-0.20584861005208513,0.05988522144656558,0.15718898569832598,0.10694508644999835,0.03875947274252385,T2_mid,-0.2087614963541985,-0.0,T1_low,-0.0,-0.0
MEGHALAYA,2022,368.0,451.0,310794.0,3338442.0,29441.0,9512.0,107971.0,2366.0,3318.0,15.553677092138631,19.061707523245985,1.411006762468301,0.1313584108199492,88731.16335141652,28667.87221217601,0.0598636653438511,0.0658443392089854,0.0789778149780103,0.0282438907056556,0.0628540022764182,0.053610852841833,0.0092431494345852,11.589617951530286,6050629,15056795919.021364,2586556,1325619,2138454.0,287587.0,0.1215498732037193,1.8235771549125976,4537.91317631747,0.04202900016039,2488.4678797892525,-2.1074306213820515,0.600800041812458,8.420222532569156,34.7,42.1,38.4,7.4,57.8,28.0,,,35.1,34.7,85.9,67.5,70.4,64.3,33.6,54.4,3.2,4170.2852,8.3357,3514.0,6433.0,74.43,False,22.4832,11.520176282288238,-0.4824842785113965,-1.6062654254460655,-1.0164853965497833,-1.8895217413720982,,,0.21839681408214556,-0.9247737803357257,-0.7738225229341203,0.601097077521844,-1.1831769655169575,-0.8262432072637131,-1.5119584021945538,0.9860468220769448,-0.28685951428974416,-0.7529596618316473,-0.5122835787139036,-0.18566389597419813,-0.17925894869679182,0.08648962452868304,0.2879374514934667,0.1822141035511557,0.33871368089809367,,,-0.039149583291094116,0.16577397564534008,0.1387146119390695,-0.10775203018127974,0.2120950589608301,0.14811148870195867,0.27103207365067683,-0.17675771669132567,0.051422134955251865,0.13497475739103298,0.09183141575488456,0.033281914803285274,T2_mid,-0.17925894869679182,-0.0,T1_low,-0.0,-0.0
MEGHALAYA,2023,374.0,459.0,327485.0,3506501.0,31275.0,11874.0,124673.0,2413.2,3349.0,15.498093817337974,19.020387866732968,1.453050306646776,0.1357057019724846,93386.08539862646,35455.35980889818,0.0658718489025332,0.0713744319708996,0.0849080786539657,0.037796622305535,0.0686231404367164,0.0613523504797504,0.007270789956966,11.733449588577212,13518063,31261589343.18917,6349762,4250862,2917439.0,373661.0,0.1548404607989391,4.0364475962974025,9334.604163388824,0.074872700291072,2312.5790539065524,-1.8653599773087688,1.3953649973079647,9.14148365158334,34.7,42.1,38.4,7.4,57.8,28.0,,,35.1,34.7,85.9,67.5,70.4,64.3,33.6,54.4,3.2,4170.2852,8.3357,3514.0,6433.0,74.43,False,22.4832,11.520176282288238,-0.4824842785113965,-1.6062654254460655,-1.0164853965497833,-1.8895217413720982,,,0.21839681408214556,-0.9247737803357257,-0.7738225229341203,0.601097077521844,-1.1831769655169575,-0.8262432072637131,-1.5119584021945538,0.9860468220769448,-0.28685951428974416,-0.7529596618316473,-0.5122835787139036,-0.18566389597419813,-0.14596836110157202,0.07042743939158297,0.2344639316464815,0.1483747074180534,0.2758103918538736,,,-0.03187902502137551,0.13498771310531105,0.11295360545617718,-0.08774115526880816,0.17270640254964148,0.1206053668355907,0.22069809002209048,-0.14393163858798502,0.041872413167266934,0.10990828781315945,0.07477719440411668,0.027101054611086455,T2_mid,-0.14596836110157202,-0.0,T1_low,-0.0,-0.0
MIZORAM,2019,192.0,181.0,143572.0,1416119.0,9255.0,3837.0,164708.0,819.6,1192.0,23.42606149341142,22.08394338701806,1.7278172279160566,0.1751732552464616,77642.61744966442,32189.59731543624,0.1051370947588748,0.121580232096248,0.0648512624142057,0.0332003778005638,0.1133586634275614,0.0490258201073848,0.0643328433201766,12.011929488149422,228627,694815993.7847703,102335,122667,3625.0,27134.0,0.0331063933626159,0.1918011744966443,582.8993236449414,0.0035389861065943,3039.081096216852,-3.408028862301628,-1.651295993002829,6.368014484723059,67.6,79.7,73.65,12.1,83.8,48.0,,,50.0,49.1,93.2,82.3,80.7,77.0,39.9,57.1,5.3,6554.9385,8.788,5224.0,7655.0,91.33,False,54.7486,12.138123674101347,1.4839561423801406,1.1179446262106605,1.353119884954818,-1.259575019021261,,,1.191007109788125,0.2519603694225788,0.5978785762158222,1.4197584428254335,-0.7691756370318652,0.29550069814346863,-0.34672243544074444,1.785447653245525,1.7012298496892695,0.8303969907953774,-0.0331067618896739,0.014011570348959118,-0.2677024285378952,-0.39725866315889025,-0.2992764914074833,-0.3622334793053222,0.3371912915176571,,,-0.31883549569618064,-0.0674504027897296,-0.1600535468237547,-0.380072783081549,0.20591018600561292,-0.07910625452765006,0.09281843799606088,-0.4779686728011129,-0.4554233622629759,-0.22229929108648278,0.008862760558891541,-0.00375093141004592,T3_high,-0.0,-0.2677024285378952,T2_mid,-0.2677024285378952,-0.0
MIZORAM,2020,203.0,173.0,161832.0,1490844.0,11332.0,4174.0,195365.0,838.7,1204.0,24.204125432216525,20.627161082627875,1.77756527959938,0.1929557648742101,94119.60132890363,34667.77408637874,0.1122462819608718,0.1442009686263353,0.0858425610863116,0.0366881716583827,0.1282236252936036,0.0612653663723471,0.0669582589212564,12.182624882792611,538958,1654145048.3923247,242912,237506,58540.0,52556.0,0.0626636461189936,0.4476395348837209,1373.8746249105686,0.0070323477844576,3069.153901402938,-2.7699738062107904,-0.8037669800737741,7.225390220373337,67.6,79.7,73.65,12.1,83.8,48.0,,,50.0,49.1,93.2,82.3,80.7,77.0,39.9,57.1,5.3,6554.9385,8.788,5224.0,7655.0,91.33,False,54.7486,12.138123674101347,1.4839561423801406,1.1179446262106605,1.353119884954818,-1.259575019021261,,,1.191007109788125,0.2519603694225788,0.5978785762158222,1.4197584428254335,-0.7691756370318652,0.29550069814346863,-0.34672243544074444,1.785447653245525,1.7012298496892695,0.8303969907953774,-0.0331067618896739,0.014011570348959118,-0.2381451757815175,-0.3533969963791812,-0.2662331195229406,-0.32223897285603187,0.29996171431482643,,,-0.2836325975175301,-0.060003146466116125,-0.1423818986289204,-0.3381086239339564,0.18317546728781425,-0.07037206570293748,0.08257027533543194,-0.42519574523085346,-0.4051396815990157,-0.19775503734140834,0.007884215629773235,-0.0033367878837279675,T3_high,-0.0,-0.2381451757815175,T2_mid,-0.2381451757815175,-0.0
MIZORAM,2021,210.0,177.0,172990.0,1558558.0,12000.0,5063.0,173521.0,858.0,1216.0,24.47552447552448,20.62937062937063,1.8165011655011656,0.2016200466200466,98684.2105263158,41636.51315789474,0.1178103692443981,0.1552226094800638,0.0916577682678303,0.04649599715952,0.136516489362231,0.0690768827136752,0.0674396066485557,12.064053908508583,1247012,3756673607.933133,521550,388190,337272.0,94488.0,0.1101258741258741,1.0255032894736842,3089.369743366064,0.0178040107155103,3012.5400621109766,-2.206131257178416,0.0251835062030514,8.035722382539586,67.6,79.7,73.65,12.1,83.8,48.0,,,50.0,49.1,93.2,82.3,80.7,77.0,39.9,57.1,5.3,6554.9385,8.788,5224.0,7655.0,91.33,False,54.7486,12.138123674101347,1.4839561423801406,1.1179446262106605,1.353119884954818,-1.259575019021261,,,1.191007109788125,0.2519603694225788,0.5978785762158222,1.4197584428254335,-0.7691756370318652,0.29550069814346863,-0.34672243544074444,1.785447653245525,1.7012298496892695,0.8303969907953774,-0.0331067618896739,0.014011570348959118,-0.190682947774637,-0.28296513159732417,-0.21317297677466346,-0.2580168883556624,0.2401794775702685,,,-0.2271047465149504,-0.04804454596388385,-0.11400524932413596,-0.2707237250058821,0.1466686778256703,-0.0563469441914598,0.06611405604944243,-0.34045442161816464,-0.32439552258095256,-0.15834254602805067,0.006312894948396031,-0.002671767537091224,T3_high,-0.0,-0.190682947774637,T2_mid,-0.190682947774637,-0.0
MIZORAM,2022,220.0,175.0,174667.0,1587447.0,13102.0,5982.0,190965.0,875.0,1227.0,25.142857142857142,20.0,1.8142251428571428,0.1996194285714285,106780.76609616952,48753.05623471882,0.1174851168876758,0.1526776675836451,0.1019725939317824,0.056511842487136,0.1350813922356605,0.0792422182094592,0.0558391740262012,12.159845444163857,2267139,6886352301.222475,1047797,410527,808815.0,123574.0,0.1412274285714285,1.847709046454768,5612.349063750999,0.029389412006132,3037.4636496582148,-1.957383719449003,0.6139465184295313,8.632724638816017,67.6,79.7,73.65,12.1,83.8,48.0,,,50.0,49.1,93.2,82.3,80.7,77.0,39.9,57.1,5.3,6554.9385,8.788,5224.0,7655.0,91.33,False,54.7486,12.138123674101347,1.4839561423801406,1.1179446262106605,1.353119884954818,-1.259575019021261,,,1.191007109788125,0.2519603694225788,0.5978785762158222,1.4197584428254335,-0.7691756370318652,0.29550069814346863,-0.34672243544074444,1.785447653245525,1.7012298496892695,0.8303969907953774,-0.0331067618896739,0.014011570348959118,-0.1595813933290826,-0.23681178884027335,-0.17840316111545765,-0.21593275658237784,0.20100473653791853,,,-0.19006257404483265,-0.04020818681616551,-0.09541029623412901,-0.22656703049681134,0.12274611987232976,-0.04715641313945138,0.05533044934608689,-0.2849242242210616,-0.2714846297864394,-0.13251590880740372,0.005283223190968333,-0.0022359859190153562,T3_high,-0.0,-0.1595813933290826,T2_mid,-0.1595813933290826,-0.0
MIZORAM,2023,227.0,182.0,184844.0,1664672.0,14682.0,6954.0,213665.0,892.1,1238.0,25.44557785001681,20.40130030265665,1.8660150207375847,0.2072009864364981,118594.50726979,56171.24394184168,0.1248860888767769,0.1623219993761461,0.117023028600404,0.0669522234254218,0.1436040441264615,0.0919876260129129,0.0516164181135486,12.272164646892262,3744283,10454129153.39726,1938513,913972,891798.0,153259.0,0.1717957628068602,3.0244612277867526,8444.369267687609,0.039521537302261,2792.024308364849,-1.7614489332584822,1.1067329691031795,9.041255139381944,67.6,79.7,73.65,12.1,83.8,48.0,,,50.0,49.1,93.2,82.3,80.7,77.0,39.9,57.1,5.3,6554.9385,8.788,5224.0,7655.0,91.33,False,54.7486,12.138123674101347,1.4839561423801406,1.1179446262106605,1.353119884954818,-1.259575019021261,,,1.191007109788125,0.2519603694225788,0.5978785762158222,1.4197584428254335,-0.7691756370318652,0.29550069814346863,-0.34672243544074444,1.785447653245525,1.7012298496892695,0.8303969907953774,-0.0331067618896739,0.014011570348959118,-0.1290130590936509,-0.19144972148927533,-0.14422945612474541,-0.17457013567847005,0.1625016263618764,,,-0.15365547063605373,-0.03250617802957327,-0.07713414408415974,-0.18316737988294746,0.09923370191378861,-0.038123449031798415,0.04473172205261133,-0.23034606359678525,-0.21948086712984458,-0.10713205604467392,0.004271204628071929,-0.0018076755534251095,T3_high,-0.0,-0.1290130590936509,T2_mid,-0.1290130590936509,-0.0
NAGALAND,2019,164.0,296.0,148940.0,1479138.0,11183.0,3991.0,109198.0,1478.3,2150.0,11.093823987012108,20.022999391192588,1.0005668673476291,0.1007508624771697,52013.95348837209,18562.79069767442,0.0012102316746284,0.0269091550652615,0.0322009337059056,0.0140219668896101,0.0140596933699449,0.0231114502977578,-0.0090517569278128,11.600918027106903,588194,1489889668.8447118,209586,369501,9107.0,55915.0,0.037823851721572,0.2735786046511628,692.9719389975404,0.006346013104613,2532.990252951767,-3.2748153774268927,-1.296166295665877,6.540989506303036,49.9,64.6,57.25,14.7,66.5,40.3,,,44.4,53.1,85.2,82.5,63.7,70.4,33.3,38.8,12.1,5384.145,8.5912,4393.0,7098.0,79.55,False,36.6412,11.721491905530652,0.4260231499856054,0.0239134618485172,0.2506652291626062,-0.9110938534654786,,,1.2041504921625301,-0.5414159542687608,0.001038478243884112,0.9943123789668756,0.5714000933008151,-0.12609432670755286,-0.02304577800913066,0.9093919478552998,0.31544921609916327,-0.05818558533194764,-0.5351015223722007,-1.3393443680635502,-0.2629849701789391,-0.11203768539450215,-0.006288881051107495,-0.06592118781622493,0.2396039898838336,,,-0.31667348127231787,0.14238425858777193,-0.00027310416999934027,-0.2614892113311538,-0.1502696364969579,0.0331609127489192,0.006060693242481678,-0.23915641428769338,-0.08295840268880818,0.015301934423366368,0.14072365790375813,0.35222743869452283,T3_high,-0.0,-0.2629849701789391,T1_low,-0.0,-0.0
NAGALAND,2020,176.0,317.0,172471.0,1571267.0,12242.0,4644.0,122759.0,1512.3,2171.0,11.63790253256629,20.961449447860875,1.0389916021953316,0.1140454936189909,56388.76093965914,21391.064025794563,0.0067012735139812,0.0438209608013065,0.0377743378262209,0.0180024877538658,0.0252611171576439,0.0278884127900433,-0.0026272956323994,11.717978362724606,1432781,3957253237.7258143,598788,672407,161586.0,110228.0,0.072887654565893,0.6599636112390603,1822.779013231605,0.0148484348457677,2761.938661753481,-2.618836001827049,-0.4155705799678997,7.508117545845065,49.9,64.6,57.25,14.7,66.5,40.3,,,44.4,53.1,85.2,82.5,63.7,70.4,33.3,38.8,12.1,5384.145,8.5912,4393.0,7098.0,79.55,False,36.6412,11.721491905530652,0.4260231499856054,0.0239134618485172,0.2506652291626062,-0.9110938534654786,,,1.2041504921625301,-0.5414159542687608,0.001038478243884112,0.9943123789668756,0.5714000933008151,-0.12609432670755286,-0.02304577800913066,0.9093919478552998,0.31544921609916327,-0.05818558533194764,-0.5351015223722007,-1.3393443680635502,-0.22792116733461812,-0.09709969365629029,-0.005450384139525895,-0.057131911640940766,0.20765757463324738,,,-0.2744513858202388,0.12340015631052217,-0.00023669117359767104,-0.2266248381093915,-0.13023417628023148,0.02873956613745816,0.005252620625975532,-0.20726967431988208,-0.0718975535681115,0.01326172653090554,0.12196096362160325,0.3052649318320908,T3_high,-0.0,-0.22792116733461812,T1_low,-0.0,-0.0
