state_key,fy_end,branches,atms,credit_accounts,deposit_accounts,deposits_rs_crore,credit_rs_crore,nsdp_pc_rs,pop_18plus_000,pop_total_000,branches_per_lakh_adults,atms_per_lakh_adults,deposit_accts_per_adult,credit_accts_per_adult,deposits_per_capita,credit_per_capita,norm_deposit_accts_per_adult,norm_credit_accts_per_adult,norm_deposits_per_capita,norm_credit_per_capita,Access,Usage,AUG,ln_nsdp_pc,txn_count,txn_amount_inr,txn_count_p2p,txn_count_retail,txn_count_utility,registered_users_31mar,pp_users_per_adult,pp_txns_per_capita,pp_value_per_capita,pp_value_to_nsdp,pp_ticket_size_rs,ln_pp_users_per_adult,ln_pp_txns_per_capita,ln_pp_value_per_capita
MANIPUR,2022,225.0,396.0,353300.0,3471552.0,13813.0,9163.0,98826.0,2277.6,3194.0,9.87881981032666,17.38672286617492,1.524214963119073,0.1551194239550404,43246.71258609893,28688.165309956166,0.0760415509895188,0.0960701975984064,0.0210316703468632,0.0282724512759199,0.0860558742939626,0.0246520608113915,0.061403813482571,11.501116007010731,7248073,22083214067.437004,3431618,1464924,2351531.0,406492.0,0.17847383210396908,2.2692777082028806,6913.968086235755,0.06996102327561325,3046.7703715783496,-1.723313287366422,0.8194615906410673,8.84129900465312
MANIPUR,2023,240.0,400.0,368547.0,3598482.0,14851.0,11313.0,107133.0,2322.4,3223.0,10.334137099552189,17.223561832586977,1.5494669307612814,0.1586923010678608,46078.18802358052,35100.83772882407,0.0796501539219511,0.1006151754173625,0.0246389049613121,0.0372976668041188,0.0901326646696568,0.0309682858827155,0.0591643787869413,11.58182633222492,12080206,32463601489.998207,6003083,3485586,2591537.0,486209.0,0.20935626937650706,3.748124728513807,10072.479519081046,0.09401845854294237,2687.338402176106,-1.5637178400988578,1.3212556425081001,9.217562183713328
MEGHALAYA,2019,346.0,389.0,278005.0,2840817.0,24063.0,7448.0,88954.0,2216.8,3224.0,15.608083724287262,17.547816672681343,1.2814944965716348,0.1254082461205341,74637.09677419355,23101.736972704715,0.0413558663032937,0.0582752665193765,0.0610222981676915,0.0204100942922408,0.0498155664113351,0.0407161962299661,0.0090993701813689,11.395874661166657,619713,1178941696.2843208,212486,392674,14553.0,69850.0,0.031509382894262,0.19221867245657567,365.676704802829,0.0041108517301395,1902.3994918362546,-3.4574699078457978,-1.6491216359859615,5.901749622833329
MEGHALAYA,2020,364.0,407.0,277395.0,2995065.0,23756.0,8435.0,95422.0,2268.1,3256.0,16.048675102508707,17.94453507340946,1.320517172964155,0.1223028085181429,72960.68796068797,25906.019656019656,0.0469323562804956,0.0543249081456237,0.058886591878315,0.0243568506468062,0.0506286322130596,0.0416217212625606,0.009006910950499,11.466064438816906,1419913,3141558020.8005905,565736,696270,157907.0,129019.0,0.056884176182707996,0.4360912162162162,964.8519719903534,0.010111420552811232,2212.500357980095,-2.8667380752486515,-0.8299038460096947,6.87197469267129
MEGHALAYA,2021,367.0,415.0,309950.0,3175652.0,25821.0,9785.0,90751.0,2320.1,3288.0,15.818283694668333,17.887160036205337,1.3687565191155553,0.133593379595707,78531.02189781022,29759.732360097325,0.0538259436811696,0.0686873934734126,0.0659830692575779,0.0297805781454579,0.0612566685772911,0.0478818237015179,0.0133748448757731,11.415874771350133,3052075,7012073008.460988,1109229,1096275,846571.0,213559.0,0.09204732554631266,0.9282466545012166,2132.625610845799,0.02349974778069442,2297.477292812591,-2.3854524260834995,-0.07445779002385648,7.665109180724104
MEGHALAYA,2022,368.0,451.0,310794.0,3338442.0,29441.0,9512.0,107971.0,2366.0,3318.0,15.553677092138631,19.061707523245985,1.411006762468301,0.1313584108199492,88731.16335141652,28667.87221217601,0.0598636653438511,0.0658443392089854,0.0789778149780103,0.0282438907056556,0.0628540022764182,0.053610852841833,0.0092431494345852,11.589617951530286,6050629,15056795919.021364,2586556,1325619,2138454.0,287587.0,0.12154987320371936,1.8235771549125979,4537.91317631747,0.04202900016039001,2488.4678797892525,-2.1074306213820515,0.600800041812458,8.420222532569156
MEGHALAYA,2023,374.0,459.0,327485.0,3506501.0,31275.0,11874.0,124673.0,2413.2,3349.0,15.498093817337974,19.020387866732968,1.453050306646776,0.1357057019724846,93386.08539862646,35455.35980889818,0.0658718489025332,0.0713744319708996,0.0849080786539657,0.037796622305535,0.0686231404367164,0.0613523504797504,0.007270789956966,11.733449588577212,13518063,31261589343.18917,6349762,4250862,2917439.0,373661.0,0.15484046079893918,4.0364475962974025,9334.604163388824,0.07487270029107203,2312.5790539065524,-1.8653599773087688,1.3953649973079647,9.14148365158334
MIZORAM,2019,192.0,181.0,143572.0,1416119.0,9255.0,3837.0,164708.0,819.6,1192.0,23.42606149341142,22.08394338701806,1.7278172279160566,0.1751732552464616,77642.61744966442,32189.59731543624,0.1051370947588748,0.121580232096248,0.0648512624142057,0.0332003778005638,0.1133586634275614,0.0490258201073848,0.0643328433201766,12.011929488149422,228627,694815993.7847703,102335,122667,3625.0,27134.0,0.03310639336261591,0.1918011744966443,582.8993236449414,0.0035389861065943454,3039.081096216852,-3.408028862301628,-1.651295993002829,6.368014484723059
MIZORAM,2020,203.0,173.0,161832.0,1490844.0,11332.0,4174.0,195365.0,838.7,1204.0,24.204125432216525,20.627161082627875,1.77756527959938,0.1929557648742101,94119.60132890363,34667.77408637874,0.1122462819608718,0.1442009686263353,0.0858425610863116,0.0366881716583827,0.1282236252936036,0.0612653663723471,0.0669582589212564,12.182624882792611,538958,1654145048.3923247,242912,237506,58540.0,52556.0,0.06266364611899368,0.44763953488372094,1373.8746249105686,0.0070323477844576494,3069.153901402938,-2.7699738062107904,-0.8037669800737741,7.225390220373337
MIZORAM,2021,210.0,177.0,172990.0,1558558.0,12000.0,5063.0,173521.0,858.0,1216.0,24.47552447552448,20.62937062937063,1.8165011655011656,0.2016200466200466,98684.2105263158,41636.51315789474,0.1178103692443981,0.1552226094800638,0.0916577682678303,0.04649599715952,0.136516489362231,0.0690768827136752,0.0674396066485557,12.064053908508583,1247012,3756673607.933133,521550,388190,337272.0,94488.0,0.11012587412587413,1.0255032894736842,3089.3697433660636,0.017804010715510306,3012.5400621109766,-2.206131257178416,0.025183506203051455,8.035722382539586
MIZORAM,2022,220.0,175.0,174667.0,1587447.0,13102.0,5982.0,190965.0,875.0,1227.0,25.142857142857142,20.0,1.8142251428571428,0.1996194285714285,106780.76609616952,48753.05623471882,0.1174851168876758,0.1526776675836451,0.1019725939317824,0.056511842487136,0.1350813922356605,0.0792422182094592,0.0558391740262012,12.159845444163857,2267139,6886352301.222475,1047797,410527,808815.0,123574.0,0.14122742857142856,1.8477090464547676,5612.3490637509985,0.029389412006132005,3037.4636496582148,-1.957383719449003,0.6139465184295313,8.632724638816017
MIZORAM,2023,227.0,182.0,184844.0,1664672.0,14682.0,6954.0,213665.0,892.1,1238.0,25.44557785001681,20.40130030265665,1.8660150207375852,0.2072009864364981,118594.50726979,56171.24394184168,0.1248860888767769,0.1623219993761461,0.117023028600404,0.0669522234254218,0.1436040441264615,0.0919876260129129,0.0516164181135486,12.272164646892262,3744283,10454129153.39726,1938513,913972,891798.0,153259.0,0.1717957628068602,3.0244612277867526,8444.369267687609,0.03952153730226106,2792.024308364849,-1.7614489332584822,1.1067329691031795,9.041255139381944
NAGALAND,2019,164.0,296.0,148940.0,1479138.0,11183.0,3991.0,109198.0,1478.3,2150.0,11.093823987012108,20.022999391192588,1.0005668673476291,0.1007508624771697,52013.95348837209,18562.79069767442,0.0012102316746284,0.0269091550652615,0.0322009337059056,0.0140219668896101,0.0140596933699449,0.0231114502977578,-0.0090517569278128,11.600918027106903,588194,1489889668.8447118,209586,369501,9107.0,55915.0,0.03782385172157208,0.2735786046511628,692.9719389975404,0.006346013104613092,2532.990252951767,-3.2748153774268927,-1.296166295665877,6.540989506303036
NAGALAND,2020,176.0,317.0,172471.0,1571267.0,12242.0,4644.0,122759.0,1512.3,2171.0,11.63790253256629,20.961449447860875,1.0389916021953316,0.1140454936189909,56388.76093965914,21391.064025794563,0.0067012735139812,0.0438209608013065,0.0377743378262209,0.0180024877538658,0.0252611171576439,0.0278884127900433,-0.0026272956323994,11.717978362724606,1432781,3957253237.7258143,598788,672407,161586.0,110228.0,0.07288765456589301,0.6599636112390603,1822.779013231605,0.014848434845767764,2761.938661753481,-2.618836001827049,-0.4155705799678997,7.508117545845065
NAGALAND,2021,180.0,320.0,198130.0,1639343.0,12579.0,7208.0,119781.0,1546.7,2192.0,11.637680222409,20.689209284282665,1.0598972004913687,0.1280985323592164,57385.948905109486,32883.211678832115,0.0096887636131382,0.0616975200409374,0.0390447323698104,0.0341765728584438,0.0356931418270378,0.0366106526141271,-0.0009175107870893,11.693420354422775,3110247,9239769912.134188,1362272,925345,822630.0,208308.0,0.13467899398719854,1.418908302919708,4215.223500061217,0.03519108623288516,2970.7511693232686,-2.004861154369682,0.34988777517354036,8.34645789395574
NAGALAND,2022,182.0,327.0,198538.0,1717794.0,14579.0,6381.0,127225.0,1578.1,2213.0,11.532855966035106,20.72112033457956,1.088520372599962,0.1258082504277295,65878.8974243109,28834.161771351108,0.0137791245810468,0.0587841031365573,0.049864553538538,0.0284779271593545,0.0362816138588021,0.0391712403489463,-0.0028896264901441,11.753712451457034,5503745,16960050017.589794,2732112,860156,1911477.0,266042.0,0.1685837399404347,2.487006326253954,7663.827391590508,0.06023837603922585,3081.5472042381675,-1.7803226796996077,0.9110797085470046,8.944266797422975
NAGALAND,2023,192.0,332.0,210762.0,1832801.0,15579.0,7805.0,138889.0,1609.0,2233.0,11.932877563704164,20.633934120571784,1.1390932256059665,0.1309894344313238,69767.12942230183,34952.978056426335,0.0210061790523938,0.0653749725196011,0.0548180717172567,0.0370895686316015,0.0431905757859975,0.0459538201744291,-0.0027632443884316,11.841430331941943,9785812,28181167021.93062,5211904,2288165,2285743.0,325241.0,0.20213859540087012,4.382360949395432,12620.316624241208,0.0908662070015711,2879.7985309681626,-1.598801701004909,1.4775876087064514,9.443063224864568
ODISHA,2019,4914.0,6888.0,7126096.0,62128831.0,309554.0,127646.0,98005.0,30614.0,43671.0,16.051479715162998,22.499510028091724,2.029425458940354,0.232772457045796,70883.19479746284,29229.007808385428,0.1482380666253503,0.1948509006082408,0.0562399133479401,0.0290336347258606,0.1715444836167955,0.0426367740369003,0.1289077095798951,11.492773776759377,104244439,101343003471.1919,71855919,31490363,898157.0,4265066.0,0.13931750179656366,2.3870403471411232,2320.601851828259,0.0236784026511735,972.1669994424536,-1.9709997650507647,0.8700542500798334,7.7495818499085845
ODISHA,2020,5223.0,7068.0,8509070.0,65762478.0,341140.0,143879.0,104633.0,30990.5,43852.0,16.853551894935546,22.806989238637648,2.122020554686113,0.2745702715348251,77793.48718416491,32810.13408738484,0.1614702605981668,0.2480209743988607,0.065043466987609,0.0340737232241552,0.2047456174985138,0.0495585951058821,0.1551870223926317,11.55821426842892,190990273,274964611036.74786,105735544,75723934,9530795.0,6631513.0,0.21398535034930058,4.3553377953115024,6270.286669633036,0.059926473193285444,1439.6786114691186,-1.5418477226152054,1.4714021722359572,8.743577353416416
ODISHA,2021,5289.0,7620.0,9429978.0,68638037.0,363567.0,155954.0,103211.0,31369.0,44033.0,16.86059485479295,24.291497975708506,2.1880849564857026,0.3006145557716216,82566.93843253923,35417.52776326846,0.1709111167501007,0.2811513313714202,0.0711247341409752,0.0377433773643657,0.2260312240607604,0.0544340557526704,0.1715971683080899,11.544530715496666,329398590,621888775632.3123,164668568,120506379,44223643.0,9201367.0,0.29332675571424016,7.4807210501215,14123.243377292309,0.13683854799674752,1887.9521482842786,-1.2264680841308635,2.0123291844155533,9.555577185611392
ODISHA,2022,5367.0,8203.0,9970819.0,73806889.0,421413.0,183405.0,133768.0,31662.4,44162.0,16.950704937086257,25.907701248168173,2.3310579425438376,0.3149103984536864,95424.34672342738,41530.04845795027,0.1913425042783185,0.2993367561261998,0.0875047767240905,0.046346158402699,0.2453396302022591,0.0669254675633947,0.1784141626388644,11.803862235142503,802771719,1385868584162.6897,377640038,313602452,111529229.0,12011836.0,0.37937225226135735,18.17788413115348,31381.472400767394,0.23459625920076096,1726.3545181798934,-0.9692373599982745,2.9002056975511388,10.353972946816812
ODISHA,2023,5548.0,8626.0,10502404.0,79578034.0,463318.0,216311.0,134612.0,31957.0,44291.0,17.36082861344932,26.992521200362987,2.490159714616516,0.3286417373345432,104607.70811225758,48838.59023277867,0.2140787571276595,0.3168040881019136,0.099204168016796,0.0566322233076512,0.2654414226147866,0.0779181956622236,0.187523226952563,11.81015184526493,1608802170,2471387916925.528,674939835,779431388,154430947.0,14605734.0,0.45704333948743625,36.32345555530469,55798.87374242008,0.4145163413545604,1536.166449182206,-0.7829770578198336,3.5924636911485934,10.929508964338108
PUDUCHERRY,2019,253.0,561.0,632880.0,2830751.0,17818.0,12363.0,204140.0,1020.9,1504.0,24.78205504946616,54.9515133705554,2.7727994906455087,0.6199235968263297,118470.74468085106,82200.79787234042,0.2544690640950817,0.6873372882794581,0.116865357907279,0.1035863002939705,0.4709031761872698,0.1102258291006247,0.360677347086645,12.22656131195749,1130255,2223390386.2119875,637708,469687,22860.0,129946.0,0.12728572827896953,0.751499335106383,1478.3180759388215,0.007241687449489671,1967.158195462075,-2.0613208906308595,-0.2856849545448113,7.2986602853495866
PUDUCHERRY,2020,267.0,623.0,759321.0,3034786.0,20043.0,13322.0,217937.0,1052.4,1537.0,25.37058152793615,59.19802356518434,2.883681109844166,0.7215136830102623,130403.38321405336,86675.34157449577,0.2703144723366278,0.8165677862092701,0.1320672650786717,0.1098837873110021,0.543441129272949,0.1209755261948369,0.422465603078112,12.291961309179642,3755875,6881989004.670558,1950475,1616976,188424.0,225275.0,0.2140583428354238,2.4436402081977877,4477.546522231983,0.02054514158785329,1832.3264231824962,-1.5415066710450367,0.8934888161505663,8.406830524105787
PUDUCHERRY,2021,268.0,633.0,793865.0,3075824.0,22138.0,14885.0,208862.0,1085.0,1571.0,24.70046082949309,58.3410138248848,2.8348608294930875,0.7316728110599078,140916.6136218969,94748.56779121578,0.2633378672128911,0.8294909879281013,0.1454608789291878,0.1212460715280193,0.5464144275704962,0.1333534752286035,0.4130609523418926,12.249429025780088,8249009,14385318141.56104,3423869,3898837,926303.0,338921.0,0.3123695852534562,5.250801400381922,9156.79066935776,0.043841343419855024,1743.8844037582019,-1.1635682240998475,1.6583807126458536,9.122251032669276
PUDUCHERRY,2022,265.0,670.0,796548.0,3245201.0,24552.0,16156.0,231557.0,1118.5,1608.0,23.69244523915959,59.901654000894055,2.901386678587394,0.7121573535985695,152686.5671641791,100472.6368159204,0.2728446659513384,0.8046658068519611,0.1604555291621201,0.1293021444523504,0.5387552364016497,0.1448788368072353,0.3938763995944144,12.352581342503557,19114117,30457482277.826904,7180440,9605278,2328399.0,433835.0,0.3878721502011623,11.88688868159204,18941.220322031655,0.08179938555963177,1593.4548416663404,-0.9470795034499623,2.4754360012362095,9.849095795605967
PUDUCHERRY,2023,272.0,671.0,824586.0,3518046.0,26469.0,18315.0,231231.0,1153.1,1646.0,23.588587286445232,58.19096348972335,3.0509461451738797,0.7151036336831151,160808.01944106925,111269.74483596598,0.2942172867840565,0.8084137044733605,0.1708020726584852,0.1444980285700924,0.5513154956287085,0.1576500506142888,0.3936654450144197,12.351172489837014,36303914,51959850235.818726,11942732,21511434,2849748.0,511080.0,0.44322261729251583,22.055840826245444,31567.3452222471,0.136518655466815,1431.246510660496,-0.8136831130539481,3.0935774568948307,10.359878486227943
PUNJAB,2019,6614.0,7210.0,5210584.0,59582908.0,379577.0,236211.0,149974.0,22036.3,29859.0,30.014113077059218,32.7187413495006,2.703852643138821,0.2364545772203137,127123.145450283,79108.81141364413,0.2446162954071192,0.1995348441057273,0.1278883175771461,0.0992346287322204,0.2220755697564232,0.1135614731546832,0.10851409660174,11.9182172247211,20127610,39437434913.21482,9656814,9736558,734238.0,2322582.0,0.10539800238697059,0.6740885495160588,1320.788871469735,0.008806785652644693,1959.3699854684596,-2.250011595739768,-0.3943937975953639,7.1859844669721
PUNJAB,2020,6735.0,7437.0,6192224.0,62079607.0,410987.0,244057.0,154385.0,22385.8,30099.0,30.0860366839693,33.22195320247657,2.773169017859536,0.2766139248988198,136545.06794245655,81084.75364630054,0.2545218709498601,0.2506206605665326,0.1398916302312202,0.1020155761058184,0.2525712657581964,0.1209536031685193,0.131617662589677,11.947204761594351,49620677,103775005548.75038,21716932,23412688,4491057.0,3875890.0,0.17314056232075692,1.6485822452573176,3447.789147438466,0.022332410191653763,2091.3661768208117,-1.7536515154190457,0.4999156732510549,8.1454884777787
PUNJAB,2021,6700.0,7464.0,6988155.0,60968084.0,459027.0,263532.0,150620.0,22738.0,30339.0,29.46609200457384,32.826106077931215,2.6813301081889347,0.307333758466004,151299.31770987838,86862.45426678532,0.2413977388646138,0.2896986802565686,0.1586882052488744,0.1101471303083781,0.2655482095605912,0.1344176677786263,0.1311305417819649,11.922515387655343,83155280,185160743806.08325,33795354,34144361,15215565.0,5679863.0,0.24979606825578327,2.7408708263291475,6103.060213127765,0.04051958712739188,2226.6865532300926,-1.3871104209830498,1.0082756897341116,8.716545598648171
PUNJAB,2022,6550.0,7649.0,7237221.0,67768161.0,510138.0,288331.0,170276.0,23017.5,30535.0,28.45660910177039,33.231237102204844,2.9442016291951774,0.3144225480612577,167066.64483379727,94426.39593908627,0.2789630864445176,0.2987161724502035,0.1787754175290299,0.1207926458401528,0.2888396294473606,0.1497840316845914,0.1390555977627691,12.045175928945012,174317197,362558020929.9304,68200457,71537048,34579692.0,7199914.0,0.31280173780818943,5.708766890453578,11873.522873094167,0.0697310417974005,2079.875234168264,-1.162185714673634,1.7420030442083072,9.382066231531635
PUNJAB,2023,6612.0,7948.0,7781977.0,71320660.0,560275.0,314823.0,185802.0,23298.0,30730.0,28.380118465104303,34.11451626749077,3.0612352991673104,0.3340191003519615,182321.83534005855,102448.0963228116,0.2956876463140158,0.3236445124621424,0.1982101795318188,0.1320824124361733,0.3096660793880791,0.1651462959839961,0.1445197834040829,12.13243686956659,347678372,631138465293.9308,120514288,178004688,49159396.0,8680448.0,0.3725833977165422,11.313972404816141,20538.186309597488,0.11053802601477641,1815.2940076868824,-0.9872943797340007,2.4260384578881276,9.930041179174758
RAJASTHAN,2019,7391.0,10534.0,8598702.0,91436253.0,379008.0,325240.0,106604.0,49207.8,77264.0,15.019976507789416,21.40717528521901,1.8581658395620209,0.1747426627485886,49053.63429281425,42094.636570718576,0.1237644108115797,0.1210324849193805,0.0284295551056619,0.0471407615056737,0.1223984478654801,0.0377851583056678,0.0846132895598122,11.576876313462051,100854436,153891896551.47815,53537949,42612877,4703610.0,7779148.0,0.15808770154325127,1.3053224787740734,1991.7671431905953,0.018683793696208352,1525.881286485784,-1.8446053268926845,0.26645012041967087,7.596777535323018
RAJASTHAN,2020,7775.0,11149.0,11063138.0,96474388.0,420150.0,352425.0,115534.0,50352.3,78273.0,15.441201295670703,22.141987555682658,1.915987710591175,0.2197146505720692,53677.51331876892,45025.1044421448,0.1320273777340367,0.1782403542856831,0.0343202706861873,0.0512651112947361,0.1551338660098599,0.0427926909904617,0.1123411750193981,11.657320137919337,299120003,532021197651.4253,141944538,133115702,24059763.0,12268753.0,0.2436582440126866,3.8214965952499584,6796.9951024162265,0.05883112419215319,1778.6212634245837,-1.4119886747933001,1.3406421247544302,8.82423589679558
RAJASTHAN,2021,7871.0,10874.0,12332401.0,99425466.0,474438.0,388631.0,114925.0,51509.0,79281.0,15.280824710244811,21.110873827874737,1.930254246830651,0.2394222563047234,59842.58523479774,49019.43719176095,0.1340661204268387,0.2033099629207639,0.0421744305781219,0.0568867478920713,0.1686880416738013,0.0495305892350966,0.1191574524387047,11.652035020674427,666940701,1303921188644.2012,311993308,265119066,89828327.0,17806048.0,0.34568809334291095,8.412364891966549,16446.830749412864,0.14310925168077324,1955.0781451621156,-1.0622183748145793,2.1297026344515704,9.70788807802211
RAJASTHAN,2022,7969.0,11244.0,13315280.0,107916435.0,530634.0,442730.0,134143.0,52510.3,80153.0,15.176070218604732,21.412941841886266,2.0551479424036807,0.2535746320245742,66202.63745586565,55235.61189225606,0.1519139080714659,0.2213128865313884,0.0502769908962662,0.065635411907379,0.1866133973014271,0.0579562014018226,0.1286571958996045,11.806661674097246,1604227815,2960459615226.846,717070403,677186558,209970854.0,23412998.0,0.44587439035770127,20.01456982271406,36935.106798583285,0.2753412909997785,1845.4109743925903,-0.8077180025982101,2.996460499468826,10.516917781486566
RAJASTHAN,2023,8304.0,11523.0,14524532.0,117782931.0,594426.0,515018.0,150020.0,53521.1,81025.0,15.51537617874072,21.52982655438696,2.2006821795516163,0.2713795493739852,73363.28293736502,63562.85097192225,0.1727113081941993,0.2439621274277648,0.0593994886233295,0.0773551946344212,0.208336717810982,0.0683773416288753,0.1399593761821067,11.918523897523627,3097805000,5216926550159.486,1209124974,1588442408,300237618.0,28357153.0,0.5298312814945881,38.23270595495217,64386.628203140834,0.4291869630925266,1684.071963909764,-0.6351966599185492,3.6436913261334243,11.07266125393579
SIKKIM,2019,143.0,179.0,82480.0,1030769.0,9632.0,2921.0,375773.0,456.6,664.0,31.31844064826982,39.20280332895313,2.2574879544459043,0.1806395094174332,145060.2409638554,43990.96385542169,0.1808290710856729,0.128533732923549,0.1507397649048273,0.0498096585486746,0.154681402004611,0.100274711726751,0.05440669027786,12.83674051665342,626258,1341121636.7669952,252228,366047,7983.0,64728.0,0.14176084099868594,0.9431596385542169,2019.7615011551131,0.005374951103871521,2141.484239350228,-1.9536138595901567,-0.05851972270785405,7.610734714689496
SIKKIM,2020,162.0,200.0,105024.0,1094265.0,10130.0,3216.0,412627.0,466.7,670.0,34.711806299550034,42.854081851296336,2.3446860938504392,0.2250353546175273,151194.02985074627,48000.0,0.1932900193181537,0.1850087040229477,0.1585540709368069,0.0554519887507757,0.1891493616705507,0.1070030298437913,0.0821463318267593,12.930299316159804,1500797,3564315078.5491776,674532,676152,150113.0,112394.0,0.24082708377973003,2.23999552238806,5319.873251565937,0.012892693041332576,2374.9481632420493,-1.423676097703902,0.8064738669310487,8.579204757158251
SIKKIM,2021,164.0,192.0,118389.0,1105684.0,10604.0,3847.0,415045.0,477.7,677.0,34.331170190496124,40.19258949131254,2.314599120787105,0.2478312748586979,156632.20088626293,56824.22451994092,0.1889904755850594,0.2140068891234215,0.1654821758177226,0.0678712303648272,0.2014986823542404,0.1166767030912749,0.0848219792629655,12.936142227069263,2844974,7276537693.672953,1258272,904685,682017.0,169708.0,0.35526062382248275,4.202324963072378,10748.209296414996,0.0258964914561433,2557.6816145500634,-1.0349036072515643,1.4356379347663266,9.282494442602632
SIKKIM,2022,165.0,227.0,142910.0,1152756.0,12411.0,5182.0,466518.0,487.0,683.0,33.88090349075976,46.61190965092403,2.3670554414784397,0.2934496919917864,181713.0307467057,75871.15666178624,0.1964866848054035,0.272037066892985,0.1974345764757206,0.0946779431520495,0.2342618758491942,0.1460562598138851,0.0882056160353091,13.053051883734147,5692587,14350419313.53017,2851040,1225426,1616121.0,217994.0,0.44762628336755644,8.334680819912153,21010.86283093729,0.04503762519546361,2520.8959149030434,-0.8037965836080436,2.120425221517774,9.95279486062727
SIKKIM,2023,168.0,235.0,130109.0,1232900.0,13554.0,5885.0,520466.0,496.5,689.0,33.8368580060423,47.3313192346425,2.4831822759315205,0.2620523665659617,196719.8838896952,85413.64296081277,0.213081654404565,0.2320972248192473,0.2165529623867389,0.1081080686751,0.2225894396119062,0.1623305155309195,0.0602589240809867,13.162479843097644,12011132,25351189914.18642,6049069,3865563,2096500.0,262655.0,0.5290130916414905,17.432702467343976,36794.17984642441,0.07069468485246762,2110.6411880400965,-0.6367420995255432,2.8583478944063443,10.513094955301826
TAMIL NADU,2019,11206.0,25701.0,31754087.0,141073289.0,798738.0,891030.0,194373.0,56698.5,75695.0,19.7641912925386,45.32924151432577,2.488130885296789,0.5600516239406687,105520.57599577252,117713.19109584516,0.2137888296441341,0.6111754780212647,0.1003671407144375,0.1535665552998647,0.4124821538326994,0.1269668480071511,0.2855153058255483,12.177534272473633,60243140,117233075264.95737,31970872,26288478,1983790.0,6377974.0,0.11248928984011923,0.795866834004888,1548.7558658426233,0.007967957822550577,1945.99875213937,-2.1848972632907677,-0.22832340109665863,7.345207220405186
TAMIL NADU,2020,11829.0,26892.0,35469823.0,150024247.0,899038.0,981665.0,206165.0,57293.6,76049.0,20.646285099906446,46.93717971989891,2.6185166755100044,0.619088746387031,118218.2540204342,129083.22265907508,0.232421458656554,0.6862752935315439,0.1165436906104258,0.1695687738318212,0.459348376094049,0.1430562322211235,0.3162921438729254,12.23643209803952,190911091,342303330194.05286,92188471,86321935,12400685.0,10970688.0,0.1914819107195219,2.5103695117621534,4501.089168747161,0.021832460256334302,1792.9986592243238,-1.652961935817821,0.9204299581499993,8.412074683971431
TAMIL NADU,2021,12028.0,27727.0,37906107.0,151821541.0,1008731.0,1046952.0,209628.0,57891.0,76402.0,20.77697742308822,47.89518232540464,2.6225413449413555,0.6547841115199253,132029.39713620063,137032.01486872073,0.2329965993393643,0.7316825766945732,0.1341387694349879,0.1807559292320944,0.4823395880169687,0.1574473493335411,0.3248922386834276,12.253089810293227,368737250,675956092704.573,153286954,161892568,53557728.0,16872782.0,0.2914577740926914,4.826277453469804,8847.361230132366,0.042205054812011596,1833.1646523495335,-1.2328601409993765,1.5740754569447621,9.087874527454892
TAMIL NADU,2022,12094.0,29169.0,39708600.0,158085491.0,1117412.0,1158606.0,242339.0,58347.4,76631.0,20.727573122367065,49.991944799596894,2.7093836400593685,0.6805547462269098,145817.2280147721,151192.85928671164,0.2454066960598351,0.7644648301629006,0.1517041490052894,0.200685946639131,0.5049357631113679,0.1761950478222103,0.3287407152891576,12.398092851343064,840333787,1469442782029.6504,337766840,367204076,135362871.0,22131653.0,0.37930829822751316,10.965977045843067,19175.565789688902,0.07912703192506737,1748.6417953936802,-0.9694059527846705,2.3947974837682002,9.861392132433204
TAMIL NADU,2023,12407.0,30078.0,42716301.0,178253442.0,1211394.0,1325333.0,275272.0,58805.4,76860.0,21.098402527659022,51.14836392576192,3.031242743013397,0.726400993786285,157610.4605776737,172434.68644288316,0.2914015951190489,0.8227848259702132,0.1667284561753285,0.2305817616402413,0.5570932105446311,0.1986551089077849,0.3584381016368462,12.52551497872969,1645136244,2603249179813.165,608622700,856887221,179626323.0,26767037.0,0.4551799154499417,21.404322716627636,33870.01274802453,0.12304198301325427,1582.3912392104378,-0.787062519617207,3.063592897733435,10.430285322192749
TELANGANA,2019,5227.0,9982.0,11136898.0,68060069.0,458581.0,518518.0,209848.0,26946.4,37220.0,19.397767419766648,37.04390939049373,2.5257573924531664,0.4132981771219903,123208.22138635142,139311.6603976357,0.2191658016878782,0.4244936696117599,0.122900794320044,0.1839643095893721,0.3218297356498191,0.1534325519547081,0.168397183695111,12.254138738099211,126707049,202251419084.17767,72154780,52823353,1728916.0,8100506.0,0.30061551821393584,3.4042732133261686,5433.944628806493,0.02589466961232174,1596.2128443554682,-1.2019231788642195,1.2250314699245155,8.600420600167446
TELANGANA,2020,5388.0,10884.0,12595625.0,69524662.0,498184.0,550411.0,231326.0,27355.5,37473.0,19.696221966332185,39.78724570927236,2.541524081080587,0.4604421414340809,132944.7869132442,146882.02172230673,0.2214189219049561,0.4844644621495886,0.135304954967009,0.1946188601602806,0.3529416920272723,0.1649619075636448,0.1879797844636275,12.351583250030185,525406638,883812295049.3268,248387011,251524922,25494705.0,12385312.0,0.4527539982818812,14.02093875590425,23585.309290671332,0.10195701862597084,1682.1490843998945,-0.7924063511546128,2.640551837703226,10.068379309504385
