state_key,fy_end,branches,credit_accounts,deposits_rs_crore,credit_rs_crore,nsdp_pc_rs,deposit_accounts,pop_18plus_000,pop_total_000,branches_per_lakh_adults,deposit_accts_per_adult,credit_accts_per_adult,deposits_per_capita,credit_per_capita,norm_deposit_accts_per_adult,norm_credit_accts_per_adult,norm_deposits_per_capita,norm_credit_per_capita,Access,Usage,AUG,ln_nsdp_pc
ARUNACHAL PRADESH,2022,172.0,135606.0,24121.0,6053.0,190851.0,1946181.0,1103.9,1548.0,15.581121478394783,1.7630048011595254,0.12284264879065132,155820.4134366925,39102.06718346253,0.17593638809086154,0.08731692510394151,0.1786845018884588,0.04921442298803741,0.13162665659740153,0.1139494624382481,0.01767719415915342,12.159248297876704
ARUNACHAL PRADESH,2023,187.0,148780.0,26656.0,7510.0,204469.0,2093419.0,1125.5,1562.0,16.614837849844513,1.8599902265659707,0.1321901377165704,170653.00896286813,48079.38540332906,0.18877156510998203,0.09880116299361055,0.19725892217869023,0.061766152716724955,0.1437863640517963,0.1295125374477076,0.014273826604088685,12.22817165373213
ASSAM,2012,1639.0,1787055.0,66571.0,25124.0,41142.0,16631000.0,19483.8,31598.0,8.412116732875518,0.8535809236391259,0.09172004434453238,21068.105576302296,7951.136147857459,0.05558205232884556,0.04907998296494254,0.009938175808137665,0.005660428623592054,0.052331017646894046,0.00779930221586486,0.044531715431029184,10.624784776512419
ASSAM,2013,1749.0,1945415.0,76680.0,28525.0,44599.0,18523000.0,19932.4,31991.0,8.774658345206799,0.9292910035921415,0.09760064016375349,23969.241349129443,8916.570285392767,0.06560162252979393,0.05630482825292861,0.013571182254542853,0.007010260284719456,0.06095322539136127,0.010290721269631155,0.050662504121730116,10.705466716232126
ASSAM,2014,1945.0,2238367.0,83840.0,31630.0,49734.0,21659000.0,20385.3,32383.0,9.541188994030012,1.062481297797923,0.10980299529562969,25890.127536052867,9767.4705864188,0.08322819885500675,0.07129652819066473,0.01597665116270873,0.008199955285271239,0.07726236352283575,0.012088303223989984,0.06517406029884576,10.81444408281958
ASSAM,2015,2103.0,2307482.0,97381.0,35715.0,52895.0,27150000.0,20843.9,32776.0,10.089282715806544,1.302539352040645,0.11070298744476802,29711.06907493288,10896.692701977056,0.11499779318485952,0.07240225016813398,0.020761503141063734,0.00977878879111467,0.09370002167649674,0.015270145966089202,0.07842987571040753,10.876064095420874
ASSAM,2016,2209.0,3443425.0,102304.0,43202.0,60817.0,33015000.0,21307.0,33168.0,10.36748486412916,1.5494907776786973,0.16161003426104098,30844.18716835504,13025.205016883743,0.1476796652280575,0.13494617405313766,0.022180473385923882,0.012754790158847073,0.14131291964059758,0.01746763177238548,0.12384528786821211,11.015624634135149
ASSAM,2017,2314.0,3817425.0,120976.0,48754.0,66330.0,40279000.0,21767.4,33543.0,10.630575998970938,1.8504277038139603,0.17537349430800186,36065.94520466267,14534.776257341324,0.18750604844335858,0.15185583295906818,0.028719526395837598,0.01486541270250297,0.16968094070121337,0.021792469549170284,0.1478884711520431,11.102397562519602
ASSAM,2018,2374.0,4115926.0,134287.0,57186.0,75151.0,42720628.0,22232.7,33918.0,10.6779653393425,1.9215222622533477,0.18512938149662433,39591.6622442361,16860.07429683354,0.19691479453939928,0.16384182515299836,0.03313467747319948,0.018116552053424547,0.18037830984619882,0.025625614763312016,0.1547526950828868,11.22725470181248
ASSAM,2019,2404.0,4565307.0,147091.0,67360.0,81034.0,41005351.0,22702.9,34293.0,10.58895559598113,1.8061723832638121,0.2010891560109061,42892.42702592366,19642.492636981307,0.18164924190857665,0.18344985557058643,0.03726812749724033,0.022006818850516807,0.18254954873958154,0.02963747317387857,0.15291207556570297,11.302624098669314
