state_key,fy_end,branches,atms,credit_accounts,deposit_accounts,deposits_rs_crore,credit_rs_crore,nsdp_pc_rs,pop_18plus_000,pop_total_000,branches_per_lakh_adults,atms_per_lakh_adults,deposit_accts_per_adult,credit_accts_per_adult,deposits_per_capita,credit_per_capita,norm_deposit_accts_per_adult,norm_credit_accts_per_adult,norm_deposits_per_capita,norm_credit_per_capita,Access,Usage,AUG,ln_nsdp_pc
PUDUCHERRY,2020,267.0,623.0,759321.0,3034786.0,20043.0,13322.0,217937.0,1052.4,1537.0,25.37058152793615,59.19802356518434,2.883681109844166,0.7215136830102623,130403.38321405335,86675.34157449577,0.27031447233662786,0.8165677862092701,0.1320672650786717,0.10988378731100217,0.543441129272949,0.12097552619483692,0.42246560307811204,12.291961309179642
PUDUCHERRY,2021,268.0,633.0,793865.0,3075824.0,22138.0,14885.0,208862.0,1085.0,1571.0,24.70046082949309,58.3410138248848,2.8348608294930875,0.7316728110599078,140916.6136218969,94748.56779121578,0.26333786721289115,0.8294909879281013,0.1454608789291878,0.12124607152801935,0.5464144275704962,0.13335347522860358,0.4130609523418926,12.249429025780088
PUDUCHERRY,2022,265.0,670.0,796548.0,3245201.0,24552.0,16156.0,231557.0,1118.5,1608.0,23.69244523915959,59.901654000894055,2.901386678587394,0.7121573535985695,152686.5671641791,100472.6368159204,0.2728446659513384,0.8046658068519611,0.1604555291621201,0.12930214445235047,0.5387552364016497,0.1448788368072353,0.3938763995944144,12.352581342503557
PUDUCHERRY,2023,272.0,671.0,824586.0,3518046.0,26469.0,18315.0,231231.0,1153.1,1646.0,23.588587286445232,58.19096348972335,3.0509461451738793,0.7151036336831151,160808.01944106925,111269.74483596598,0.29421728678405656,0.8084137044733605,0.1708020726584852,0.14449802857009245,0.5513154956287085,0.15765005061428883,0.3936654450144197,12.351172489837014
PUNJAB,2018,6490.0,7384.0,4411352.0,60450968.0,347797.0,220941.0,139835.0,21689.5,29619.0,29.922312639756562,34.04412273219761,2.7871074944097374,0.20338652343299754,117423.61322124313,74594.3482224248,0.25651373265605926,0.15746970549793515,0.11553133650028573,0.09288095889950067,0.2069917190769972,0.1042061476998932,0.102785571377104,11.84821843510139
PUNJAB,2019,6614.0,7210.0,5210584.0,59582908.0,379577.0,236211.0,149974.0,22036.3,29859.0,30.014113077059218,32.7187413495006,2.703852643138821,0.23645457722031377,127123.145450283,79108.81141364413,0.24461629540711927,0.19953484410572733,0.1278883175771461,0.09923462873222046,0.22207556975642329,0.11356147315468329,0.10851409660174,11.9182172247211
PUNJAB,2020,6735.0,7437.0,6192224.0,62079607.0,410987.0,244057.0,154385.0,22385.8,30099.0,30.0860366839693,33.22195320247657,2.773169017859536,0.2766139248988198,136545.06794245655,81084.75364630054,0.2545218709498601,0.25062066056653265,0.1398916302312202,0.1020155761058184,0.2525712657581964,0.1209536031685193,0.13161766258967708,11.947204761594353
PUNJAB,2021,6700.0,7464.0,6988155.0,60968084.0,459027.0,263532.0,150620.0,22738.0,30339.0,29.46609200457384,32.826106077931215,2.6813301081889347,0.307333758466004,151299.31770987838,86862.45426678532,0.24139773886461383,0.2896986802565686,0.15868820524887448,0.11014713030837811,0.2655482095605912,0.1344176677786263,0.13113054178196493,11.922515387655343
PUNJAB,2022,6550.0,7649.0,7237221.0,67768161.0,510138.0,288331.0,170276.0,23017.5,30535.0,28.45660910177039,33.231237102204844,2.9442016291951774,0.31442254806125775,167066.64483379727,94426.39593908629,0.27896308644451767,0.2987161724502035,0.17877541752902992,0.12079264584015285,0.2888396294473606,0.1497840316845914,0.13905559776276918,12.045175928945012
PUNJAB,2023,6612.0,7948.0,7781977.0,71320660.0,560275.0,314823.0,185802.0,23298.0,30730.0,28.380118465104303,34.11451626749077,3.0612352991673104,0.33401910035196153,182321.83534005858,102448.09632281159,0.2956876463140158,0.3236445124621424,0.19821017953181888,0.13208241243617339,0.3096660793880791,0.16514629598399613,0.14451978340408297,12.13243686956659
RAJASTHAN,2018,7276.0,9386.0,7412895.0,87727566.0,334008.0,255728.0,98698.0,48077.0,76256.0,15.134055785510744,19.522848763441978,1.824730453231275,0.15418796929924913,43800.88124213176,33535.45950482585,0.11898636599266993,0.09488531476693599,0.021737668474843586,0.035094548520208865,0.10693584037980296,0.028416108497526224,0.07851973188227673,11.499819961791749
RAJASTHAN,2019,7391.0,10534.0,8598702.0,91436253.0,379008.0,325240.0,106604.0,49207.8,77264.0,15.019976507789416,21.40717528521901,1.8581658395620206,0.17474266274858863,49053.63429281425,42094.636570718576,0.12376441081157978,0.1210324849193805,0.028429555105661985,0.04714076150567379,0.12239844786548014,0.037785158305667886,0.08461328955981226,11.576876313462051
RAJASTHAN,2020,7775.0,11149.0,11063138.0,96474388.0,420150.0,352425.0,115534.0,50352.3,78273.0,15.441201295670703,22.141987555682658,1.9159877105911747,0.2197146505720692,53677.51331876892,45025.1044421448,0.13202737773403678,0.1782403542856831,0.03432027068618739,0.05126511129473619,0.15513386600985996,0.04279269099046179,0.11234117501939817,11.657320137919335
RAJASTHAN,2021,7871.0,10874.0,12332401.0,99425466.0,474438.0,388631.0,114925.0,51509.0,79281.0,15.280824710244811,21.110873827874737,1.930254246830651,0.23942225630472344,59842.58523479774,49019.43719176095,0.13406612042683877,0.20330996292076395,0.042174430578121945,0.0568867478920713,0.16868804167380136,0.04953058923509662,0.11915745243870474,11.652035020674429
RAJASTHAN,2022,7969.0,11244.0,13315280.0,107916435.0,530634.0,442730.0,134143.0,52510.3,80153.0,15.176070218604732,21.412941841886262,2.0551479424036807,0.25357463202457425,66202.63745586565,55235.61189225606,0.1519139080714659,0.22131288653138845,0.05027699089626622,0.06563541190737901,0.18661339730142718,0.057956201401822616,0.12865719589960456,11.806661674097246
RAJASTHAN,2023,8304.0,11523.0,14524532.0,117782931.0,594426.0,515018.0,150020.0,53521.1,81025.0,15.51537617874072,21.52982655438696,2.2006821795516163,0.27137954937398523,73363.28293736502,63562.85097192225,0.17271130819419933,0.24396212742776482,0.05939948862332951,0.07735519463442127,0.20833671781098206,0.06837734162887539,0.1399593761821067,11.918523897523627
SIKKIM,2018,138.0,196.0,71078.0,1004464.0,8533.0,2272.0,349163.0,445.8,657.0,30.95558546433378,43.96590399282189,2.253171825930911,0.15943921040825482,129878.23439878234,34581.43074581431,0.18021227978304488,0.10156530224167477,0.13139823756068367,0.036566651766656175,0.14088879101235982,0.08398244466366991,0.05690634634868991,12.763294140861865
SIKKIM,2019,143.0,179.0,82480.0,1030769.0,9632.0,2921.0,375773.0,456.6,664.0,31.31844064826982,39.20280332895313,2.2574879544459043,0.1806395094174332,145060.2409638554,43990.96385542169,0.18082907108567298,0.12853373292354908,0.15073976490482738,0.049809658548674675,0.15468140200461103,0.10027471172675102,0.054406690277860006,12.83674051665342
SIKKIM,2020,162.0,200.0,105024.0,1094265.0,10130.0,3216.0,412627.0,466.7,670.0,34.711806299550034,42.854081851296336,2.3446860938504392,0.22503535461752733,151194.02985074627,48000.0,0.1932900193181537,0.18500870402294775,0.15855407093680698,0.05545198875077576,0.18914936167055074,0.10700302984379137,0.08214633182675937,12.930299316159804
SIKKIM,2021,164.0,192.0,118389.0,1105684.0,10604.0,3847.0,415045.0,477.7,677.0,34.331170190496124,40.19258949131254,2.314599120787105,0.24783127485869794,156632.20088626293,56824.224519940915,0.18899047558505944,0.2140068891234215,0.16548217581772262,0.06787123036482727,0.20149868235424045,0.11667670309127495,0.0848219792629655,12.936142227069263
SIKKIM,2022,165.0,227.0,142910.0,1152756.0,12411.0,5182.0,466518.0,487.0,683.0,33.880903490759756,46.61190965092403,2.3670554414784393,0.29344969199178644,181713.0307467057,75871.15666178624,0.19648668480540352,0.27203706689298507,0.1974345764757206,0.09467794315204957,0.23426187584919428,0.1460562598138851,0.08820561603530919,13.053051883734149
SIKKIM,2023,168.0,235.0,130109.0,1232900.0,13554.0,5885.0,520466.0,496.5,689.0,33.8368580060423,47.3313192346425,2.4831822759315205,0.26205236656596176,196719.88388969522,85413.64296081277,0.21308165440456506,0.23209722481924738,0.21655296238673893,0.10810806867510009,0.22258943961190622,0.1623305155309195,0.06025892408098671,13.162479843097643
TAMIL NADU,2018,10893.0,25277.0,28111636.0,136223243.0,716716.0,813600.0,175276.0,56107.1,75342.0,19.414655186242026,45.051339313562806,2.4279145241867783,0.501035270046037,95128.34806615168,107987.57665047384,0.20518368091430716,0.5361020817255199,0.08712768123944634,0.13987869464205535,0.3706428813199135,0.11350318794075084,0.25713969337916265,12.074117153379104
TAMIL NADU,2019,11206.0,25701.0,31754087.0,141073289.0,798738.0,891030.0,194373.0,56698.5,75695.0,19.7641912925386,45.32924151432577,2.488130885296789,0.5600516239406687,105520.57599577251,117713.19109584516,0.21378882964413415,0.6111754780212647,0.10036714071443754,0.1535665552998647,0.4124821538326994,0.12696684800715113,0.2855153058255483,12.177534272473633
TAMIL NADU,2020,11829.0,26892.0,35469823.0,150024247.0,899038.0,981665.0,206165.0,57293.6,76049.0,20.646285099906446,46.93717971989891,2.6185166755100044,0.619088746387031,118218.2540204342,129083.22265907507,0.23242145865655403,0.6862752935315439,0.11654369061042587,0.16956877383182128,0.459348376094049,0.14305623222112357,0.3162921438729254,12.23643209803952
TAMIL NADU,2021,12028.0,27727.0,37906107.0,151821541.0,1008731.0,1046952.0,209628.0,57891.0,76402.0,20.77697742308822,47.89518232540464,2.6225413449413555,0.6547841115199253,132029.39713620063,137032.01486872073,0.23299659933936434,0.7316825766945732,0.1341387694349879,0.18075592923209444,0.48233958801696875,0.15744734933354115,0.3248922386834276,12.253089810293229
TAMIL NADU,2022,12094.0,29169.0,39708600.0,158085491.0,1117412.0,1158606.0,242339.0,58347.4,76631.0,20.727573122367062,49.991944799596894,2.7093836400593685,0.6805547462269098,145817.2280147721,151192.85928671164,0.24540669605983517,0.7644648301629006,0.15170414900528947,0.20068594663913109,0.5049357631113679,0.1761950478222103,0.3287407152891576,12.398092851343064
TAMIL NADU,2023,12407.0,30078.0,42716301.0,178253442.0,1211394.0,1325333.0,275272.0,58805.4,76860.0,21.098402527659026,51.14836392576192,3.031242743013397,0.726400993786285,157610.4605776737,172434.68644288316,0.29140159511904895,0.8227848259702132,0.16672845617532853,0.23058176164024138,0.5570932105446311,0.19865510890778496,0.3584381016368462,12.52551497872969
TELANGANA,2018,5164.0,10365.0,9426603.0,67677137.99999999,417817.0,448649.0,179358.0,26540.3,36967.0,19.457202819862623,39.05381627185827,2.5499763755496354,0.3551807251613584,113024.31898720481,121364.7307057646,0.222626787170703,0.3505637465512926,0.10992673678167295,0.15870574374372046,0.2865952668609978,0.1343162402626967,0.1522790265983011,12.097139087485566
TELANGANA,2019,5227.0,9982.0,11136898.0,68060069.0,458581.0,518518.0,209848.0,26946.4,37220.0,19.397767419766648,37.043909390493724,2.5257573924531664,0.4132981771219903,123208.22138635142,139311.6603976357,0.21916580168787825,0.42449366961175994,0.122900794320044,0.18396430958937218,0.3218297356498191,0.1534325519547081,0.168397183695111,12.254138738099213
TELANGANA,2020,5388.0,10884.0,12595625.0,69524662.0,498184.0,550411.0,231326.0,27355.5,37473.0,19.696221966332182,39.787245709272355,2.541524081080587,0.4604421414340809,132944.7869132442,146882.02172230673,0.2214189219049561,0.4844644621495886,0.135304954967009,0.19461886016028065,0.3529416920272723,0.16496190756364482,0.1879797844636275,12.351583250030183
TELANGANA,2021,5579.0,11109.0,14205374.0,71324744.0,605468.0,601477.0,225734.0,27767.0,37725.0,20.09219577195952,40.00792307415277,2.5686874347246733,0.5115919616811323,160495.16235917827,159437.24320742214,0.225300669220793,0.5495310152734728,0.17040349992844014,0.21228911875232098,0.3874158422471329,0.19134630934038055,0.19606953290675233,12.327112593905918
TELANGANA,2022,5605.0,11712.0,15086377.0,74587894.0,638949.0,660857.0,269000.0,28080.2,37907.0,19.96068404071196,41.70910463600686,2.6562451122143003,0.5372603115362427,168556.99475030997,174336.402247606,0.23781299682325266,0.5821831544478282,0.18067408906095295,0.2332582425034313,0.4099980756355404,0.20696616578219212,0.2030319098533483,12.502466658583977
TELANGANA,2023,5819.0,11549.0,16614598.0,80947704.0,693887.0,776338.0,312046.0,28395.9,38090.0,20.4923950288598,40.67136452797763,2.850682809842266,0.5851055257977384,182170.3859280651,203816.74980309792,0.265598888828866,0.6430459915102655,0.19801723646261582,0.27474897727910524,0.4543224401695658,0.23638310687086053,0.21793933329870527,12.650905891821452
TRIPURA,2018,456.0,491.0,940933.0,6244568.999999999,22020.0,8973.0,100444.0,2682.4,3953.0,16.99970175961825,18.304503429764388,2.3279783030122276,0.3507802713987474,55704.5282064255,22699.215785479384,0.19090241198919225,0.3449660268109064,0.03690264105393512,0.019843584694980505,0.2679342194000493,0.02837311287445781,0.23956110652559148,11.517355637249544
TRIPURA,2019,463.0,482.0,963092.0,5381675.0,24880.0,10463.0,113016.0,2744.8,3992.0,16.868259982512388,17.560477994753715,1.9606801952783446,0.3508787525502769,62324.64929859719,26209.919839679358,0.13841410504118848,0.34509130250194,0.04533652313513189,0.024784560730439723,0.24175270377156421,0.03506054193278581,0.20669216183877842,11.6352846805915
TRIPURA,2020,565.0,583.0,1004571.0,5563642.0,26487.0,11346.0,121456.0,2808.7,4032.0,20.116067931783387,20.756933812795957,1.980860184426959,0.3576640438637092,65691.96428571429,28139.880952380954,0.14129790281290824,0.3537227212552038,0.04962640501737942,0.027500794129782707,0.24751031203405605,0.03856359957358106,0.20894671246047497,11.70730733625655
TRIPURA,2021,579.0,526.0,1141700.0,5795488.0,28400.0,12093.0,118401.0,2872.5,4071.0,20.156657963446474,18.311575282854655,2.017576327241079,0.3974586597040905,69761.7293048391,29705.232129697863,0.14654478030395854,0.4043445704252798,0.05481119209175277,0.029703874348107527,0.2754446753646192,0.04225753321993014,0.23318714214468905,11.681832447342321
TRIPURA,2022,589.0,566.0,1065510.0,6099956.0,31304.0,13562.0,137032.0,2930.1,4109.0,20.101703013549027,19.316746868707554,2.081825193679397,0.36364287908262516,76183.9863713799,33005.597468970554,0.15572618949629516,0.3613282650774809,0.06299299995299981,0.034348819008167365,0.25852722728688804,0.048670909480583585,0.20985631780630445,11.82796975417782
TRIPURA,2023,613.0,605.0,1009613.0,7100330.0,34065.0,14499.0,153584.0,2988.2,4147.0,20.514021819155342,20.246302121678603,2.376122749481293,0.3378666086607322,82143.7183506149,34962.62358331324,0.19778243786163954,0.32853884254107646,0.07058556148602711,0.03710314377677524,0.263160640201358,0.05384435263140118,0.2093162875699568,11.942002927603319
UTTAR PRADESH,2018,17068.0,19937.0,17301362.0,258710682.0,953578.0,392666.0,59595.0,137148.0,222015.0,12.444949981042377,14.53685070143203,1.8863613177005862,0.12615103391956134,42951.06186518929,17686.462626399116,0.12779365267240367,0.05922015042222789,0.0206550181251507,0.012788619978983604,0.09350690154731578,0.01672181905206715,0.07678508249524862,10.99532695691681
UTTAR PRADESH,2019,17462.0,20192.0,19621775.0,270239353.0,1041507.0,470245.0,64113.0,140532.4,224979.0,12.425604344620885,14.368216866715432,1.9229683190495572,0.1396245634458673,46293.52072860134,20901.728605780983,0.13302493342989374,0.0763595288297238,0.02491323387721645,0.01731379552966766,0.10469223112980877,0.021113514703442054,0.08357871642636672,11.0684024304583
UTTAR PRADESH,2020,18041.0,21969.0,21841525.0,281156529.0,1144902.0,507550.0,67639.0,143957.7,227943.0,12.53215354232528,15.26073284027183,1.9530496041545538,0.15172182523060593,50227.55688922231,22266.531545166992,0.13732366433194737,0.09174818753406414,0.029925105506132085,0.019234623521011202,0.11453592593300575,0.024579864513571643,0.0899560614194341,11.12194001875184
UTTAR PRADESH,2021,18125.0,22127.0,24225667.0,283999568.0,1277878.0,565113.0,63464.0,147424.0,230907.0,12.2944703711743,15.009089429129585,1.9264133926633384,0.16432648008465378,55341.67435374415,24473.61924930816,0.13351724764957285,0.1077822897206971,0.03644037358728089,0.022340885765267306,0.12064976868513497,0.029390629676274097,0.09125913900886087,11.058228094981839
UTTAR PRADESH,2022,18073.0,24322.0,25307527.0,305323727.0,1394177.0,646284.0,76063.0,150223.7,233297.0,12.030724845680142,16.19052120271302,2.0324604373344552,0.16846560828950424,59759.748303664426,27702.19934246904,0.14867177666680134,0.11304758300866316,0.042068898232199635,0.026884799641967983,0.13085967983773225,0.03447684893708381,0.09638283090064845,11.239317223249772
UTTAR PRADESH,2023,18415.0,24746.0,28162680.0,361038793.0,1548627.0,755489.0,84640.0,153049.6,235687.0,12.03204712720582,16.1686146190516,2.3589659365329934,0.18401015095759807,65706.9333480421,32054.759066049464,0.19533066355265696,0.13282145135101217,0.049645475258660685,0.03301060602014664,0.16407605745183457,0.041328040639403665,0.1227480168124309,11.346162247092126
UTTARAKHAND,2018,2053.0,2677.0,1230009.0,19150429.0,122536.0,44608.0,180857.0,7536.5,11013.0,27.24076162674982,35.52046706030651,2.5410242154846414,0.1632069262920454,111264.86879142831,40504.85789521474,0.2213474891959922,0.10635813014457426,0.10768523768032498,0.04490330194882187,0.16385280967028323,0.07629426981457342,0.08755853985570981,12.105461942741218
UTTARAKHAND,2019,2126.0,2606.0,1391399.0,19457870.0,137040.0,53036.0,186207.0,7709.6,11141.0,27.57600913147245,33.802013074608276,2.5238494863546745,0.1804761595932344,123005.1162373216,47604.34431379589,0.21889315459600112,0.1283259392311632,0.12264204302937246,0.05489514168145673,0.17360954691358216,0.0887685923554146,0.08484095455816756,12.13461423710343
UTTARAKHAND,2020,2194.0,2781.0,1513394.0,20252707.0,149549.0,56551.0,190558.0,7885.3,11270.0,27.823925532319635,35.26815720391108,2.5684129963349522,0.19192598886535706,132696.53948535936,50178.34960070985,0.22526145092335373,0.14289101337992172,0.13498869345085382,0.05851780489699383,0.1840762321516377,0.09675324917392383,0.08732298297771388,12.157711889152019
UTTARAKHAND,2021,2220.0,2809.0,1692536.0,20080177.0,165333.0,60740.0,174526.0,8063.0,11399.0,27.533176237132583,34.83814957211956,2.49041014510728,0.20991392781842985,145041.67032195805,53285.37591016756,0.2141145446043484,0.1657730720035152,0.15071610633397137,0.06289064359247032,0.18994380830393182,0.10680337496322084,0.08314043334071097,12.069829006660319
UTTARAKHAND,2022,2176.0,2938.0,1763535.0,21882622.0,180784.0,67751.0,194670.0,8212.3,11518.0,26.496840105695117,35.7756048853549,2.6646155157507643,0.21474312920862612,156957.80517450947,58821.84407015107,0.23900915956095697,0.17191619210214848,0.16589698819561863,0.07068268646399495,0.20546267583155273,0.11828983732980679,0.08717283850174594,12.179061096283323
UTTARAKHAND,2023,2202.0,3051.0,1961119.0,23136832.0,200425.0,77094.0,219850.0,8362.9,11637.0,26.330579105334273,36.482559877554436,2.7666039292589892,0.2345022659603726,172230.81550227723,66249.03325599381,0.253583694633809,0.19705135220495879,0.18535445224134625,0.08113573611201877,0.22531752341938388,0.1332450941766825,0.09207242924270137,12.300700774608956
WEST BENGAL,2018,8018.0,11722.0,11307859.0,146805494.0,718580.0,367323.0,91401.0,69361.6,96297.0,11.559710271966045,16.899840834121473,2.116524042121289,0.16302765507139397,74621.22392182519,38144.802018754475,0.16068478789201537,0.10613008319649586,0.06100207651867591,0.04158175181303515,0.1334074355442556,0.05129191416585553,0.08211552137840007,11.423011698301428
WEST BENGAL,2019,8170.0,11338.0,13101376.0,147376054.0,779291.0,403677.0,103920.0,70449.7,96906.0,11.596926601532726,16.093751996105023,2.091933024555108,0.18596780397929302,80417.20842878666,41656.55377376014,0.15717063725796793,0.13531173838856222,0.06838602753642394,0.04652420238593567,0.14624118782326506,0.057455114961179804,0.08878607286208526,11.551376651344482
WEST BENGAL,2020,9251.0,12292.0,16251170.0,152653530.0,827832.0,429211.0,110316.0,71546.6,97516.0,12.930034411139033,17.180411088717005,2.133623819999832,0.22714105212546787,84891.9151728947,44014.41814676566,0.16312841167099204,0.1876873151715596,0.07408670105920433,0.04984266819280022,0.17540786342127582,0.06196468462600227,0.11344317879527355,11.611104253651755
WEST BENGAL,2021,9379.0,12766.0,18728314.0,158614408.0,889011.0,437348.0,105108.0,72651.0,98125.0,12.909664010130625,17.571678297614625,2.1832377806224277,0.25778466917179393,90599.84713375797,44570.49681528663,0.17021843674662282,0.22666838151397123,0.08135847515746678,0.05062529507691629,0.198443409130297,0.06599188511719153,0.13245152401310548,11.56274367195109
WEST BENGAL,2022,9616.0,13410.0,17386744.0,172418288.0,978185.0,479463.0,122883.0,73516.6,98604.0,13.08003906600686,18.24077827320632,2.3452973614122525,0.23650092632140224,99203.3791732587,48625.10648655227,0.19337737179489192,0.1995938037703684,0.0923191771888467,0.05633176560521322,0.19648558778263014,0.07432547139702997,0.12216011638560018,11.718987962145981
WEST BENGAL,2023,9761.0,13633.0,18189485.0,182483391.0,1056367.0,535875.0,137909.0,74387.8,99084.0,13.12177534488182,18.326929953567653,2.453136011550281,0.24452242168742724,106613.27762302692,54082.89935812038,0.20878792809812297,0.20979777031112173,0.10175921746739802,0.06401308062595866,0.20929284920462235,0.08288614904667835,0.126406700157944,11.8343493263363
